CLid,indegree,l_pagerank,age
100073,4,-9.83144816274,28
100074,4,-10.1269021969,28
100075,7,-10.0670343076,28
100076,13,-10.2093223587,28
100077,12,-10.1260776403,28
100078,8,-10.3198467999,28
100079,13,-10.1560484406,28
100080,0,-10.8456398707,28
100081,8,-10.0908187299,27
100082,1,-10.7382339008,27
100083,14,-10.0866420937,27
100084,5,-9.47464456314,27
100085,1,-10.822190462,27
100086,5,-10.4971316058,27
100087,2,-10.7479897664,27
100088,8,-9.68217636276,27
100089,4,-10.449173769,27
100090,3,-10.5560047623,27
100091,6,-9.68682533998,27
100092,2,-10.1513905382,27
100093,10,-10.1079838846,27
100094,19,-10.0789099918,27
100095,0,-10.8456398707,27
100096,15,-9.63608417996,27
100097,1,-10.7640598838,27
100098,0,-10.8456398707,27
100099,7,-10.5414369604,27
100100,4,-10.3166873734,27
100101,2,-10.7915593709,27
100102,1,-10.7847001833,27
100103,14,-9.00116792642,27
100104,0,-10.8456398707,27
100105,12,-9.88193118264,27
100106,1,-10.7640598838,27
100107,0,-10.8456398707,27
100108,1,-10.8072483679,27
100109,0,-10.8456398707,27
100110,2,-10.5059321333,28
100111,0,-10.8456398707,28
100112,0,-10.8456398707,28
100113,0,-10.8456398707,28
100115,1,-10.7492029406,27
100116,0,-10.8456398707,27
100117,0,-10.8456398707,27
100118,2,-10.5610217219,27
100119,7,-10.2094772405,27
100120,3,-10.5176288159,27
100121,12,-9.57397260162,27
100122,27,-9.41087206497,27
100123,11,-10.0363978159,27
100124,3,-10.4104712315,27
100125,5,-10.4628296389,27
100126,2,-10.726576538,27
100127,4,-10.3764715169,27
100128,3,-10.7400422198,27
100129,1,-10.7025522447,27
100130,4,-10.598737626,27
100131,11,-9.7726476485,27
100132,7,-10.3854599226,27
100133,4,-10.5031536054,27
100134,3,-10.5918481911,27
100135,3,-10.3340766058,27
100136,53,-8.58060746726,27
100137,4,-10.0649498808,27
100138,8,-9.82924538807,27
100139,5,-10.5892901004,27
100140,6,-10.1694849669,27
100141,0,-10.8456398707,27
100142,11,-9.93537587126,27
100143,5,-10.4998875283,27
100144,6,-10.4955648293,27
100145,3,-10.7390656028,27
100146,1,-10.786493012,27
100147,23,-8.9542574636,27
100148,1,-10.6239092521,27
100149,30,-9.02997395288,27
100150,2,-10.6628522693,27
100151,1,-10.491468057,27
100152,0,-10.8456398707,27
100153,1,-10.8148907186,27
100154,0,-10.8456398707,27
100155,1,-10.7183710968,27
100156,7,-9.59290098224,27
100157,1,-10.7938779362,27
100158,6,-9.59346669138,27
100159,0,-10.8456398707,27
100160,3,-10.8114967284,27
100161,13,-10.2230270163,27
100162,8,-10.3281838782,27
100163,2,-10.4074117928,27
100164,7,-10.0253209572,27
100165,2,-10.6151971274,27
100166,1,-10.7212516292,27
100167,7,-10.5026098712,27
100168,26,-9.46301535532,27
100169,1,-10.5064926437,27
100170,0,-10.8456398707,27
100171,0,-10.8456398707,27
100172,1,-10.6945940494,27
100173,7,-9.80634799766,27
100174,0,-10.8456398707,27
100175,10,-9.9980398078,27
100176,6,-10.2855216599,27
100177,2,-10.1308903698,27
100178,19,-9.70340700534,27
100179,12,-9.74990654841,27
100180,12,-9.74281202716,27
100181,35,-9.46592873295,27
100182,2,-10.668154294,27
100183,4,-10.6065541011,27
100184,1,-10.491468057,27
100185,5,-9.85241737698,27
100186,8,-9.70131437698,27
100187,0,-10.8456398707,27
100188,21,-9.61879884974,27
100189,16,-9.65409779541,27
100190,5,-10.0087237892,27
100192,0,-10.8456398707,27
100193,1,-10.491468057,27
100194,0,-10.8456398707,27
100195,10,-9.92113590935,27
100196,2,-10.7339491198,27
100197,18,-9.95059591115,27
100198,1,-10.7414695268,27
100199,9,-10.0511839437,27
100200,6,-10.0376486439,27
100201,1,-10.7442741302,27
100202,3,-10.6790285508,27
100203,4,-10.5843233093,27
100204,3,-10.5201051804,27
100205,2,-10.5381181117,27
100206,1,-10.7999346685,27
100207,29,-9.58092911296,27
100208,8,-10.0243448454,27
100209,2,-10.703845528,27
100210,0,-10.8456398707,27
100211,3,-10.4049803997,27
100212,5,-10.3074492592,27
100213,1,-10.6838196389,27
100214,6,-10.3932859872,27
100215,6,-10.1297421917,27
100217,0,-10.8456398707,27
100218,4,-10.3348567307,27
100219,1,-10.7333106858,27
100220,27,-9.58332158174,27
100221,18,-9.77591964697,27
100222,14,-9.59742026479,27
100223,5,-10.0749650886,27
100224,7,-10.1535218351,27
100225,5,-10.4615419598,27
100226,10,-9.88924664802,27
100227,0,-10.8456398707,27
100228,3,-10.6311969221,27
100229,2,-10.5140920118,27
100230,2,-10.5213898323,27
100231,4,-10.6784969156,27
100232,13,-9.61516075037,27
100233,20,-9.67625715648,27
100234,4,-10.3272299692,27
100235,10,-10.2091292364,27
100236,3,-10.3518168743,27
100237,11,-10.014036395,27
100239,7,-10.2429687501,27
100240,33,-9.28720641437,27
100241,2,-10.6335794546,27
100242,1,-10.6529555269,27
100243,3,-10.3933759331,27
100244,2,-10.6252150117,27
100245,26,-9.68535198347,27
100246,17,-9.73277525617,27
100247,9,-10.5010178235,27
100249,11,-10.0382982286,27
100250,4,-10.2409016873,27
100251,0,-10.8456398707,27
100252,7,-10.4966126651,27
100253,13,-9.89710892004,27
100254,29,-9.50260721328,27
100256,10,-9.99742691096,27
100257,9,-10.2896740447,26
100258,1,-10.7938779362,26
100259,5,-9.25467593683,27
100260,0,-10.8456398707,27
100262,6,-10.2107890247,27
100263,12,-10.0702129158,27
100264,26,-9.51494990653,27
100265,3,-10.3638504601,27
100266,2,-10.5886710337,27
100267,0,-10.8456398707,27
100268,2,-10.5695400248,27
100269,1,-10.6662289798,27
100270,9,-10.0394350685,27
100271,3,-10.7868220232,27
100272,0,-10.8456398707,27
100273,0,-10.8456398707,27
100274,1,-10.722035057,27
100275,21,-9.61553592516,27
100276,3,-10.3448707901,27
100277,2,-10.7068722489,27
100278,3,-10.7362157949,27
100279,11,-9.78672888492,27
100280,15,-9.69596262944,27
100281,1,-10.807814983,27
100282,1,-10.7580355052,27
100283,7,-9.75185669139,27
100284,11,-8.96482764488,27
100285,2,-10.1791701055,27
100286,1,-10.4462448368,27
100287,43,-9.16218711583,27
100288,5,-10.5156664037,27
100289,3,-10.3732705067,27
100290,8,-9.81593346641,27
100291,0,-10.8456398707,27
100292,3,-10.5030462921,27
100293,15,-9.87154728504,27
100294,7,-10.5393977599,27
100295,27,-9.36285085889,27
100296,9,-10.3741380002,27
100297,7,-10.4182452967,27
100298,0,-10.8456398707,27
100299,13,-9.60882339391,27
100300,0,-10.8456398707,27
100301,1,-10.7515910904,27
100302,1,-10.8142937192,27
100303,1,-10.7652183034,27
100304,8,-10.33994841,27
100305,3,-10.7279597042,27
100306,2,-10.685849529,27
100307,2,-10.4020994228,27
100308,2,-10.7119109244,26
100309,1,-10.6858166331,26
100310,8,-9.43424478879,26
100311,2,-10.6511493241,26
100312,2,-10.5793414005,26
100313,3,-10.0879385185,26
100314,8,-9.89798860847,26
100315,28,-9.33842074596,26
100316,4,-10.0695336346,26
100317,9,-9.41920238351,26
100318,3,-10.7169755773,26
100319,3,-10.5032754304,26
100320,2,-10.7722194723,26
100321,21,-9.45726066047,26
100322,13,-9.6316719749,26
100323,3,-10.2470495023,26
100324,4,-10.5551637533,26
100325,3,-10.5895365685,26
100326,0,-10.8456398707,26
100327,2,-10.7520097026,26
100328,3,-10.551022288,26
100329,1,-10.5961790111,26
100330,5,-10.1599295172,26
100331,3,-10.5297635497,26
100332,4,-10.1014157692,27
100333,1,-10.4477477312,26
100334,3,-10.7536367339,26
100335,0,-10.8456398707,26
100336,3,-10.358911359,26
100337,8,-10.3276278932,26
100338,1,-10.7493302221,27
100339,8,-10.3597666995,26
100340,2,-10.7241737162,26
100341,1,-10.7983054556,26
100342,5,-10.5414351458,26
100343,19,-9.95060383348,26
100344,8,-9.35546819635,26
100345,3,-10.7218224276,26
100346,10,-9.31035042429,26
100347,3,-10.6048268113,26
100348,13,-10.0287956671,26
100349,0,-10.8456398707,26
100350,4,-10.4838857744,26
100351,1,-10.5903030551,26
100352,16,-9.53743351199,26
100353,7,-10.3207237191,26
100354,1,-10.7561548202,26
100355,4,-10.3176615764,26
100356,29,-9.54476243089,26
100357,2,-10.6966411356,26
100358,10,-10.3205131102,26
100359,6,-10.5573265578,26
100360,5,-10.1778391934,26
100361,1,-10.7688373752,26
100362,9,-10.2628333703,26
100363,0,-10.8456398707,26
100364,10,-9.53447770231,26
100365,1,-10.6529555269,26
100366,15,-9.91662427402,26
100367,2,-10.687574703,26
100368,0,-10.8456398707,26
100370,47,-8.69841465285,26
100371,9,-9.98217497314,26
100372,2,-10.7057462533,26
100373,25,-9.4194781768,26
100374,15,-10.0469055971,26
100375,16,-10.0479723918,26
100376,1,-10.8086686819,26
100377,1,-10.7802696319,26
100378,1,-10.7992947936,26
100379,3,-10.6969973779,26
100380,17,-9.40989329373,26
100381,3,-10.530679323,26
100382,0,-10.8456398707,26
100383,1,-10.7553929929,26
100384,5,-10.6588421436,26
100385,47,-8.82207555871,26
100386,1,-10.812185753,26
100387,4,-10.5956925922,26
100388,2,-10.5993752424,26
100389,13,-9.83115054539,26
100390,0,-10.8456398707,26
100391,4,-10.1052193473,26
100392,3,-10.0703911889,26
100393,6,-10.4273432442,26
100394,8,-9.94986710059,26
100395,11,-9.82517722346,26
100396,7,-10.1187257855,26
100397,10,-10.1732532988,26
100398,2,-10.7046442147,26
100399,4,-10.2779292323,26
100400,2,-10.5494384956,26
100401,12,-10.1578415562,26
100402,0,-10.8456398707,26
100403,13,-10.2357149127,26
100404,4,-10.3109734887,26
100405,4,-10.1980948232,26
100406,0,-10.8456398707,26
100407,1,-10.7874264195,26
100408,6,-10.5208393596,26
100409,3,-10.4838359202,26
100410,15,-9.8574153151,26
100411,0,-10.8456398707,26
100412,6,-10.5853986135,26
100413,3,-10.4908088591,26
100414,6,-10.3417320118,26
100415,9,-10.3299985028,26
100416,2,-10.6252150117,26
100417,1,-10.6864223006,26
100418,8,-9.91596492494,26
100419,0,-10.8456398707,26
100420,1,-10.8110684976,26
100421,10,-10.1773726885,26
100422,2,-10.3400823328,26
100423,19,-9.51155065682,26
100424,11,-9.36021872006,26
100425,0,-10.8456398707,26
100426,4,-10.4481278381,26
100427,5,-10.0882832395,26
100428,3,-10.213972345,26
100429,13,-9.72286752303,26
100430,1,-10.7941935075,26
100431,1,-10.677685335,26
100432,1,-10.7661689666,26
100433,15,-9.88372398413,26
100434,1,-10.7927357762,26
100435,4,-10.3384355082,26
100436,1,-10.7792468767,26
100437,1,-10.1661325933,26
100438,0,-10.8456398707,26
100439,2,-10.5266942569,26
100440,33,-9.09871325697,26
100441,0,-10.8456398707,26
100442,16,-9.91304856522,26
100443,3,-10.2800001641,26
100444,1,-10.5105451473,26
100445,4,-10.0263971891,26
100446,8,-10.3789813431,26
100447,1,-10.6886361219,26
100448,0,-10.8456398707,26
100449,6,-10.1598968475,26
100450,2,-10.4553659083,26
100451,2,-10.6358872251,26
100452,1,-10.6529555269,26
100453,3,-10.2777095703,26
100454,3,-10.1499053016,26
100455,5,-10.590179314,26
100456,4,-10.5370907186,26
100457,15,-9.79927108387,26
100458,0,-10.8456398707,26
100459,5,-10.2664015662,26
100460,0,-10.8456398707,26
100461,14,-9.61853449296,26
100462,5,-10.656890365,26
100463,1,-10.72010689,26
100464,2,-10.7162576993,26
100465,0,-10.8456398707,26
100466,0,-10.8456398707,26
100467,9,-10.1586926551,26
100468,1,-10.7356008951,26
100469,8,-10.2499878315,26
100470,1,-10.7343474017,26
100471,9,-9.92767482809,26
100472,7,-10.4015314584,26
100473,1,-10.8342108714,26
100474,4,-10.6950868857,26
100475,11,-10.1312789656,26
100476,22,-9.90093113978,26
100477,1,-10.2304542317,26
100478,1,-10.8110684976,26
100479,16,-9.54177224617,26
100480,3,-10.7290337538,26
100481,2,-10.4003112199,26
100482,4,-10.5485587472,26
100483,1,-10.7389405107,26
100484,11,-10.0949452052,26
100485,2,-10.6298510156,26
100486,1,-10.8175004124,26
100487,5,-9.50559867789,26
100488,3,-10.1357289907,26
100489,1,-10.8115582153,26
100490,2,-10.6156752822,26
100491,3,-10.430350591,26
100492,0,-10.8456398707,26
100493,0,-10.8456398707,26
100494,0,-10.8456398707,26
100495,1,-10.7883596065,26
100496,1,-10.7834235311,26
100497,1,-10.2304542317,26
100498,0,-10.8456398707,26
100499,3,-10.5913438528,26
100500,3,-10.3800300819,26
100501,7,-10.2640720152,26
100502,0,-10.8456398707,26
100503,1,-10.7553929929,26
100504,11,-9.25526143103,26
100505,9,-10.1636495561,26
100506,6,-10.3642411518,26
100507,13,-9.7200000641,26
100508,0,-10.8456398707,26
100509,3,-10.6700774742,26
100510,17,-9.66663450176,26
100511,1,-10.8077798251,26
100512,0,-10.8456398707,26
100513,1,-10.7721225907,26
100514,1,-10.8120387361,26
100515,6,-10.0343155189,26
100516,3,-10.0591507833,26
100517,3,-10.5633253421,26
100518,7,-10.2179840577,26
100519,7,-9.84348536297,26
100520,1,-10.8033158506,26
100521,5,-10.4051451383,26
100522,7,-10.1412090667,26
100523,2,-10.6175228178,26
100524,0,-10.8456398707,26
100525,1,-10.7713383611,26
100526,14,-9.84289236875,25
100527,0,-10.8456398707,25
100528,7,-10.2050357639,25
100529,0,-10.8456398707,25
100530,3,-10.4565629263,25
100531,6,-10.3133857097,25
100532,6,-10.3137208461,25
100533,6,-9.72270611502,25
100534,0,-10.8456398707,25
100535,7,-10.2305600772,25
100536,6,-10.0910273813,25
100537,2,-10.6234913605,25
100538,8,-10.0584885548,25
100539,1,-10.6457153474,25
100540,4,-10.6532448082,25
100541,7,-9.52160277733,25
100542,6,-10.2460661512,25
100543,1,-10.7397370354,25
100544,17,-9.49104995364,25
100545,4,-10.279806976,25
100546,0,-10.8456398707,25
100547,0,-10.8456398707,25
100548,0,-10.8456398707,25
100549,0,-10.8456398707,25
100550,3,-10.1544765962,25
100551,12,-10.1240013389,25
100552,15,-9.83566368633,25
100553,0,-10.8456398707,25
100554,1,-10.6167744555,25
100555,1,-10.7640598838,25
100556,4,-10.3352071503,25
100557,0,-10.8456398707,25
100558,1,-10.7977992243,25
100559,3,-9.99352494306,25
100560,1,-10.5570516863,25
100561,4,-10.3962156731,25
100562,5,-10.2770062783,25
100563,1,-10.718425661,25
100564,11,-9.96656955124,25
100565,2,-10.3864747311,25
100566,0,-10.8456398707,25
100567,20,-9.04065670547,25
100568,10,-9.91925547928,25
100569,2,-10.2915549733,25
100570,3,-10.6489344462,25
100571,5,-10.1987196703,25
100572,0,-10.8456398707,25
100573,1,-10.5593337445,25
100574,3,-10.6697655608,25
100576,0,-10.8456398707,25
100577,0,-10.8456398707,25
100578,3,-10.6257160215,25
100579,2,-10.687461781,25
100580,1,-10.7021042017,25
100581,1,-10.6928771162,25
100582,0,-10.8456398707,25
100583,1,-10.771207276,25
100584,3,-10.3272939806,25
100585,3,-10.734357127,25
100586,2,-10.549840837,25
100587,15,-9.97266971467,25
100588,9,-10.0532232106,25
100589,0,-10.8456398707,25
100590,3,-10.1363349311,25
100591,5,-10.3009430981,25
100592,5,-10.2319628157,25
100593,7,-9.99360000662,25
100594,10,-10.1984442603,25
100595,4,-10.4716572307,25
100596,2,-10.6335794546,25
100597,7,-10.1775968769,25
100598,7,-10.4032912632,25
100599,11,-9.00631001604,25
100600,1,-10.491468057,25
100601,1,-10.8023371852,25
100602,1,-10.8005218101,25
100603,6,-9.98413526994,25
100604,1,-10.6886361219,25
100605,5,-10.4732437784,25
100606,0,-10.8456398707,25
100607,0,-10.8456398707,25
100608,0,-10.8456398707,25
100609,1,-10.8342108714,25
100610,14,-10.3020268264,25
100611,11,-9.94656696414,25
100612,0,-10.8456398707,25
100613,0,-10.8456398707,25
100614,1,-10.7204204266,25
100615,2,-10.7131525734,25
100616,1,-10.6813159546,25
100617,0,-10.8456398707,25
100618,0,-10.8456398707,25
100619,5,-10.5911587149,25
100620,8,-9.99096822658,25
100621,4,-10.3507125526,25
100622,4,-10.3483345994,25
100623,3,-10.4480254335,25
100624,12,-10.0916130952,25
100625,4,-10.6476093613,25
100626,2,-10.788711859,25
100627,10,-10.2201556966,25
100628,7,-10.2641323443,25
100629,1,-10.7366742808,25
100630,10,-10.1274617003,25
100631,0,-10.8456398707,25
100632,1,-10.7644955567,25
100633,0,-10.8456398707,25
100634,1,-10.8214143875,25
100635,14,-10.0971007419,25
100636,3,-10.5997085546,25
100637,0,-10.8456398707,25
100638,3,-10.4838725268,25
100639,10,-10.1959945311,25
100640,7,-9.60262601371,25
100641,0,-10.8456398707,25
100642,3,-10.0627614003,25
100643,1,-10.3908550387,25
100644,0,-10.8456398707,25
100645,6,-10.3199459956,25
100646,4,-10.4749374582,25
100647,23,-9.6558120021,25
100648,10,-10.1834950333,25
100649,14,-8.93543634125,25
100650,1,-10.6402596424,25
100651,7,-10.346787632,25
100652,1,-10.7883596065,25
100653,14,-10.0313659314,25
100654,14,-10.1501491354,25
100655,1,-10.7992947936,25
100656,2,-10.7045756161,25
100657,4,-10.278798396,25
100658,0,-10.8456398707,25
100659,7,-9.65980828179,25
100660,0,-10.8456398707,25
100661,4,-10.6451819443,25
100662,0,-10.8456398707,25
100663,2,-10.6827296364,25
100664,5,-10.5394457936,25
100665,0,-10.8456398707,25
100666,14,-10.0024822835,25
100667,1,-10.7374154655,25
100668,7,-10.0125253819,25
100669,2,-10.7381312891,25
100670,8,-10.4824950772,25
100671,1,-10.7202202778,25
100672,0,-10.8456398707,25
100673,7,-10.3991043405,25
100674,4,-10.446643855,25
100675,0,-10.8456398707,25
100676,2,-10.6360364194,25
100677,0,-10.8456398707,25
100678,2,-10.5940693161,25
100679,1,-10.6161618661,25
100680,3,-10.3912132407,25
100681,2,-10.7388886329,25
100682,2,-10.7482502357,25
100683,11,-10.2320935593,25
100684,1,-10.6396853735,25
100685,4,-10.3816330621,25
100686,5,-10.3135130279,25
100687,3,-10.4872392849,25
100688,9,-10.1708925708,25
100689,1,-10.7792468767,25
100690,1,-10.8073299572,25
100691,0,-10.8456398707,25
100692,1,-10.7061136704,25
100693,5,-10.6682033161,25
100694,26,-9.78904438845,25
100695,5,-10.3419381164,25
100696,0,-10.8456398707,25
100697,1,-10.8040181961,25
100698,12,-10.2967909692,25
100699,11,-10.0137322016,25
100700,1,-10.2304542317,25
100701,1,-10.7397480623,25
100702,7,-10.4930911485,25
100703,4,-9.84908631484,25
100704,6,-10.41841518,25
100705,6,-9.85104287959,25
100706,3,-10.682832887,25
100707,10,-10.4017333467,25
100708,32,-9.16542176804,25
100709,0,-10.8456398707,25
100710,8,-10.2342644966,25
100711,21,-9.52426539293,25
100712,1,-10.4260548499,25
100713,2,-10.7133615921,25
100714,2,-10.6125663107,25
100715,0,-10.8456398707,25
100716,3,-10.6217715167,25
100717,0,-10.8456398707,25
100718,3,-10.3085166511,25
100719,1,-10.6184449987,25
100720,2,-10.0236598183,25
100721,2,-10.5108335049,25
100722,0,-10.8456398707,25
100723,9,-9.92049948292,25
100724,1,-10.7105893702,25
100725,1,-10.7559741116,25
100726,2,-10.742563508,25
100727,8,-10.3404111101,25
100728,0,-10.8456398707,25
100729,4,-10.7012105059,25
100730,0,-10.8456398707,25
100731,0,-10.8456398707,25
100732,2,-10.5231654148,25
100733,0,-10.8456398707,25
100734,0,-10.8456398707,25
100735,1,-10.7447900434,25
100736,9,-10.0197428497,25
100737,1,-10.6936964613,25
100738,5,-10.6172275753,25
100739,3,-10.1493761648,25
100740,1,-10.110226967,25
100741,5,-10.1712251201,25
100742,5,-10.5419085371,25
100743,6,-10.5552970012,25
100744,5,-10.2532408386,25
100745,0,-10.8456398707,25
100746,2,-10.7882195776,24
100747,4,-9.57510058472,24
100748,4,-10.3638704012,24
100749,0,-10.8456398707,24
100750,0,-10.8456398707,24
100751,0,-10.8456398707,24
100752,10,-9.36117800904,24
100753,17,-9.75190872001,24
100754,13,-10.0039850147,24
100755,4,-10.605756378,24
100756,2,-10.6761005185,24
100757,2,-10.5508796698,24
100758,1,-10.7968497066,24
100759,16,-10.0973840131,24
100760,4,-10.6235659006,24
100761,3,-10.6383317468,24
100762,13,-9.7342158863,24
100763,27,-8.21280756694,24
100764,5,-9.82829618788,24
100765,1,-10.7840553761,24
100766,0,-10.8456398707,24
100767,8,-10.0329927069,25
100768,10,-10.1826683649,24
100769,3,-10.5916399705,24
100770,7,-9.92624054233,24
100771,37,-9.54722457358,24
100773,0,-10.8456398707,24
100774,3,-10.2789152614,24
100775,0,-10.8456398707,24
100776,11,-9.90218475273,24
100777,1,-10.5626302736,24
100778,13,-10.1021402293,24
100779,8,-10.1373887684,24
100780,0,-10.8456398707,24
100781,8,-10.2924863004,24
100783,14,-10.0097933343,24
100784,1,-10.5961790111,24
100785,1,-10.7051151013,24
100786,5,-10.1631836777,24
100787,2,-10.6777109335,24
100788,5,-9.70014282584,24
100789,2,-10.484656513,24
100790,8,-8.75193310006,24
100791,7,-9.52356972309,24
100792,9,-10.2456938737,24
100793,1,-10.5570516863,24
100794,0,-10.8456398707,24
100795,19,-9.66870360351,24
100796,1,-10.7681360946,24
100797,4,-10.1970195938,24
100798,0,-10.8456398707,24
100799,2,-10.6907177702,24
100800,0,-10.8456398707,24
100801,29,-8.85773061083,24
100802,7,-10.4288430969,24
100803,4,-10.5961765416,24
100804,8,-9.5126036081,24
100805,0,-10.8456398707,24
100806,4,-10.5147540595,24
100807,0,-10.8456398707,24
100808,12,-9.09777241166,24
100809,6,-10.4774731789,24
100810,9,-10.2741825665,24
100811,0,-10.8456398707,24
100812,16,-10.071478978,24
100813,4,-10.112594986,24
100814,9,-10.3158958436,24
100815,4,-10.5207662514,24
100816,0,-10.8456398707,24
100817,16,-9.70596245005,24
100818,1,-10.807814983,24
100819,9,-10.0124844658,24
100820,2,-10.6270870337,24
100821,8,-10.3990748086,24
100822,3,-10.6984598304,24
100823,2,-10.7314656209,24
100824,3,-10.6065152596,24
100825,2,-10.7123900599,24
100826,3,-10.5649411514,24
100827,0,-10.8456398707,24
100828,0,-10.8456398707,24
100829,7,-10.3067345703,24
100830,2,-10.8036521275,24
100831,3,-10.6625480797,24
100832,1,-10.5961790111,24
100833,14,-9.92158784243,24
100834,3,-10.6418057057,24
100835,1,-10.731036488,24
100836,14,-9.86699055212,24
100837,8,-10.3735975975,24
100839,2,-10.5415904919,24
100840,6,-9.29467680837,24
100841,0,-10.8456398707,24
100842,2,-10.7131462307,24
100843,10,-10.2330915925,24
100844,14,-9.91456620551,24
100845,7,-10.296712221,24
100846,0,-10.8456398707,24
100847,10,-10.4190948169,24
100848,5,-9.91623221383,24
100849,6,-10.4263721616,24
100851,2,-10.6652424923,24
100852,2,-10.6101771815,24
100853,6,-10.095274591,24
100854,0,-10.8456398707,24
100855,3,-10.6124383586,24
100856,4,-10.6169321038,24
100857,5,-9.86452933396,24
100858,0,-10.8456398707,24
100859,0,-10.8456398707,24
100860,2,-10.6548445686,24
100861,27,-9.15579875251,24
100862,8,-9.20756980455,24
100863,5,-9.91402787055,24
100864,4,-10.0674883312,24
100865,3,-10.5911832199,24
100866,4,-10.3135980344,24
100867,1,-10.6723224877,24
100868,5,-10.515835134,24
100869,5,-10.3078977694,24
100870,6,-9.80438332962,24
100871,2,-10.7050601596,24
100872,4,-10.5824536664,24
100873,1,-10.8024720242,24
100874,5,-10.3248659969,24
100875,10,-10.3083738693,24
100876,10,-9.87217270404,24
100877,0,-10.8456398707,24
100878,2,-10.7578725236,24
100879,1,-10.491468057,24
100880,11,-9.86457822723,24
100881,1,-10.7760917769,24
100882,1,-10.8024720242,24
100883,5,-10.6065496905,24
100884,0,-10.8456398707,24
100886,1,-10.8032912388,24
100887,3,-10.6908785239,24
100888,1,-10.7850784233,24
100889,1,-10.7967944255,24
100890,9,-9.76481833017,24
100891,2,-9.68151131113,24
100892,14,-9.43476919984,24
100893,18,-9.78032408318,24
100894,1,-10.8342108714,24
100895,5,-10.299990014,24
100896,2,-10.7529075828,24
100897,8,-10.0500576159,24
100898,6,-10.3311184987,24
100899,1,-10.6139752237,24
100900,1,-10.6337304745,24
100901,6,-10.3953178506,24
100902,19,-9.29528909425,24
100903,4,-10.4069147124,24
100904,0,-10.8456398707,24
100905,4,-10.2351237709,24
100906,3,-10.6787605179,24
100907,6,-10.630114543,24
100908,3,-10.4984202111,24
100909,6,-10.4942869027,24
100910,2,-10.7962827204,24
100911,11,-10.231716651,24
100912,6,-10.5591482321,24
100913,6,-10.352106737,24
100914,23,-9.71366762595,24
100915,2,-10.7465237544,24
100916,17,-10.1276431412,24
100917,2,-10.2954944392,24
100918,2,-10.1843257615,24
100919,1,-10.7525090621,24
100920,0,-10.8456398707,24
100921,0,-10.8456398707,24
100922,1,-10.6460961794,24
100923,21,-9.34851802903,24
100924,5,-9.53145228638,24
100925,18,-9.40140454371,24
100926,16,-9.97223717503,24
100927,2,-10.725345656,24
100928,9,-10.15182159,24
100929,29,-9.549025043,24
100930,7,-9.77145997912,24
100931,10,-9.91985752745,24
100932,1,-10.7560464365,24
100933,6,-10.4197946661,24
100934,21,-9.72439508293,24
100935,4,-10.4549937241,24
100936,16,-10.2258469588,24
100937,4,-10.6600554103,24
100938,8,-10.1034107136,24
100939,0,-10.8456398707,24
100940,6,-10.2369385243,24
100941,2,-10.5178504671,24
100942,6,-10.4263622424,24
100943,5,-10.3404274038,24
100944,7,-10.4187043198,24
100945,16,-10.1535028476,24
100946,22,-9.98848253881,24
100947,2,-10.432889536,24
100948,7,-10.5509312251,24
