,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,braid,court,tax,96821
1,reck,state,reck,96821
2,fpc,v,braid,96821
3,bead,tax,court,96821
4,culomb,case,fpc,96821
5,tax,act,culomb,96821
6,powder,upon,bead,96821
7,grate,sct,subpoena,96821
8,indian,unit,judgment,96821
9,bankrupt,judgment,powder,96821
10,ministri,defend,oil,96821
11,vs,us,sentenc,96821
12,indict,law,grate,96821
13,bitter,§,ministri,96821
14,auciello,petition,bankhead,96821
15,bankhead,compani,vs,96821
16,clarinda,said,branch,96821
17,certif,may,auciello,96821
18,mccoy,appeal,bitter,96821
19,wroughtiron,u,taxpay,96821
20,student,land,commission,96821
21,prayer,would,clarinda,96821
22,school,co,petition,96821
23,bankruptci,l,liquor,96821
24,sentenc,plaintiff,wroughtiron,96821
25,gs,railroad,juri,96821
26,carbo,decre,transport,96821
27,gourko,juri,packag,96821
28,boat,led2d,mccoy,96821
29,abort,error,school,96821
30,seney,ed,freight,96821
31,releas,made,gs,96821
32,duress,order,carbo,96821
33,premium,see,railroad,96821
34,woodburi,evid,gourko,96821
35,hartwel,statut,ship,96821
36,land,question,saturday,96821
37,penitentiari,ct,seney,96821
38,plan,claim,benefit,96821
39,bottomri,contract,duress,96821
40,deed,circuit,clark,96821
41,atkinson,respond,hartwel,96821
42,penri,fact,woodburi,96821
43,papachrist,corpor,bottomri,96821
44,taxpay,right,releas,96821
45,court,mr,appeal,96821
46,fugit,one,student,96821
47,graze,1,charter,96821
48,subpoena,congress,prayer,96821
49,bank,power,levi,96821
50,levi,constitut,abort,96821
51,strung,parti,papachrist,96821
52,saturday,commission,atkinson,96821
53,carter,govern,firearm,96821
54,oil,properti,sct,96821
55,5334b,sentenc,penri,96821
56,park,shall,boat,96821
57,cipollon,requir,1970,96821
58,packag,time,graze,96821
59,liquor,within,strung,96821
60,redhibitori,opinion,select,96821
61,dwyer,jurisdict,penitentiari,96821
62,blenko,person,plural,96821
63,stove,district,5334b,96821
64,unemploy,section,carter,96821
65,imprison,commerc,cipollon,96821
66,404a,suit,bankrupt,96821
67,mellen,decis,articl,96821
68,testat,feder,redhibitori,96821
69,greec,provid,dwyer,96821
70,tube,issu,blenko,96821
71,probat,board,fugit,96821
72,state,rule,339,96821
73,lade,payment,decre,96821
74,branch,2,descent,96821
75,garth,provis,404a,96821
76,stevedor,gener,lade,96821
77,agricultur,led,commerc,96821
78,hamsher,record,greec,96821
79,commiss,paid,mellen,96821
80,benefit,sup,indict,96821
81,seat,appel,stove,96821
82,mexican,trial,garth,96821
83,1970,action,led2d,96821
84,339,transport,wabash,96821
85,carrier,bank,hamsher,96821
86,afdcuf,rep,certif,96821
87,road,receiv,beverag,96821
88,desha,part,afdcuf,96821
89,guidelin,benefit,judicata,96821
90,rescissori,present,desha,96821
91,mitig,new,plan,96821
92,cigarett,proceed,rescissori,96821
93,contract,reason,unemploy,96821
94,swann,author,paid,96821
95,firearm,could,tube,96821
96,famili,justic,paragraph,96821
97,subscript,oil,didnt,96821
98,denni,regul,famili,96821
99,cargo,suprem,guidelin,96821
100,investor,amend,park,96821
101,higgin,ship,discharg,96821
102,power,use,premium,96821
103,commission,sale,revers,96821
104,ship,writ,subtreasuri,96821
105,board,bill,see,96821
106,retir,also,usca,96821
107,plea,grant,satisfact,96821
108,subtreasuri,except,higgin,96821
109,corpor,whether,petitionervmattison,96821
110,charterparti,year,stevedor,96821
111,judicata,without,philips,96821
112,indemn,articl,tariff,96821
113,pbgc,certif,cigarett,96821
114,petitionervmattison,amount,evid,96821
115,philips,effect,swann,96821
116,descent,c,pbgc,96821
117,union,petit,pound,96821
118,decre,id,harrison,96821
119,ferc,subject,seat,96821
120,wit,per,mcallist,96821
121,collectivebargain,revers,payment,96821
122,town,purpos,verdict,96821
123,roe,school,denni,96821
124,mcallist,interest,charterparti,96821
125,tract,file,confess,96821
126,eject,pay,2164,96821
127,judgment,3,morri,96821
128,tennesse,execut,absinth,96821
129,grade,offic,putra,96821
130,assess,note,melvin,96821
131,select,money,respond,96821
132,acr,indict,road,96821
133,charter,j,sunday,96821
134,freight,f2d,receipt,96821
135,absinth,held,investor,96821
136,putra,estat,agricultur,96821
137,bond,make,cesser,96821
138,morri,commiss,roe,96821
139,survey,taxpay,mitig,96821
140,ga,day,dan,96821
141,cesser,public,188029,96821
142,railroad,first,unconfus,96821
143,insur,caus,interrog,96821
144,licens,place,back,96821
145,2164,carrier,ferc,96821
146,transport,determin,dixon,96821
147,188029,oper,85602,96821
148,beverag,charg,life,96821
149,unconfus,must,widow,96821
150,municip,5,1961,96821
151,refund,employ,capit,96821
152,clerk,find,viabil,96821
153,viabil,appear,yosemit,96821
154,louisiana,subpoena,mcniell,96821
155,yosemit,stat,elahi,96821
156,life,servic,ficklin,96821
157,indors,supra,so2d,96821
158,85602,limit,testat,96821
159,injunct,charter,ws,96821
160,caveat,titl,jointstock,96821
161,ficklin,liabil,la,96821
162,stockhold,employe,dismantl,96821
163,appeal,4,negro,96821
164,dismantl,assess,v,96821
165,leas,rate,wulf,96821
166,elahi,braid,pleasant,96821
167,confess,reck,gender,96821
168,ws,liquor,flue,96821
169,mcniell,usca,caveat,96821
170,capit,road,1949,96821
171,gender,allow,“agenc,96821
172,vessel,verdict,holiday,96821
173,jointstock,levi,promot,96821
174,wulf,counti,imprison,96821
175,juri,r,myra,96821
