,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,baum,court,trademark,88953
1,shreve,state,arbitr,88953
2,mcburney,v,tax,88953
3,option,tax,baum,88953
4,trademark,case,shreve,88953
5,mineola,law,mcburney,88953
6,tax,§,option,88953
7,pike,trademark,mineola,88953
8,obscen,arbitr,pike,88953
9,fpa,sct,fpa,88953
10,bulova,petition,bulova,88953
11,oliv,appeal,obscen,88953
12,arbitr,busi,oliv,88953
13,ferc,compani,busi,88953
14,ga,baum,ferc,88953
15,faa,co,faa,88953
16,jeopardi,statut,price,88953
17,hampshir,shreve,hampshir,88953
18,river,action,market,88953
19,hawley,mcburney,hawley,88953
20,vermont,us,mandevil,88953
21,state,new,jeopardi,88953
22,fee,option,vermont,88953
23,hyatt,u,attorney,88953
24,ball,right,hyatt,88953
25,welch,parti,ga,88953
26,mandevil,may,welch,88953
27,wisconsin,said,ball,88953
28,price,suit,1927,88953
29,whiskey,attorney,wellhead,88953
30,petition,price,whiskey,88953
31,wellhead,upon,piatt,88953
32,boundari,unit,york,88953
33,land,york,fee,88953
34,piatt,respond,wisconsin,88953
35,1960,mineola,heneghan,88953
36,illinoi,defend,schober,88953
37,schober,sale,1960,88953
38,heneghan,act,california,88953
39,1927,pike,jamieson,88953
40,miller,obscen,3¢,88953
41,jamieson,fpa,illinoi,88953
42,3¢,land,gillespi,88953
43,gillespi,rule,roadway,88953
44,roadway,market,river,88953
45,sexual,bulova,boundari,88953
46,market,oliv,n,88953
47,murder,feder,agreement,88953
48,suit,n,miller,88953
49,874,person,874,88953
50,hour,shall,sexual,88953
51,california,ga,hour,88953
52,appeal,agreement,§,88953
53,attorney,ferc,firstdegre,88953
54,firstdegre,fee,action,88953
55,iowa,commerc,sale,88953
56,commerc,would,petition,88953
57,court,faa,lanham,88953
58,cost,judgment,sartor,88953
59,lanham,suprem,nurs,88953
60,nurs,california,new,88953
61,sartor,river,fix,88953
62,stock,properti,22a,88953
63,doubl,led2d,petitionervnew,88953
64,22a,hampshir,calcod,88953
65,busi,jeopardi,kidd,88953
66,replic,plaintiff,haro,88953
67,compens,interest,565,88953
68,said,limit,kansa,88953
69,citizen,illinoi,clerk,88953
70,fix,citizen,citizen,88953
71,connecticut,trial,v,88953
72,estat,hawley,appeal,88953
73,petitionervnew,vermont,respond,88953
74,kidd,one,replic,88953
75,calcod,mandevil,berwindwhit,88953
76,haro,purchas,parti,88953
77,wage,public,murder,88953
78,insur,hyatt,west,88953
79,kansa,wisconsin,riden,88953
80,damag,question,connecticut,88953
81,1901,1927,37a2,88953
82,berwindwhit,trust,michigan,88953
83,interst,requir,farther,88953
84,37a2,time,doubl,88953
85,riden,see,leeper,88953
86,trust,ball,suit,88953
87,michigan,use,western,88953
88,new,welch,commerc,88953
89,mail,mr,compulsori,88953
90,farther,boundari,widow,88953
91,leeper,dismiss,wage,88953
92,watch,1,trust,88953
93,richmond,decis,watch,88953
94,linen,led,2000e5k,88953
95,buchanan,district,iowa,88953
96,counti,payment,linen,88953
97,§,damag,co,88953
98,2000e5k,made,mark,88953
99,letter,whether,timebar,88953
100,prison,fix,buchanan,88953
101,action,whiskey,firm,88953
102,timebar,within,predisput,88953
103,plea,wellhead,summari,88953
104,agreement,id,lowwat,88953
105,manufactur,valu,8707,88953
106,predisput,cost,richmond,88953
107,lowwat,file,kan,88953
108,clerk,miller,conduct,88953
109,penalti,piatt,sear,88953
110,western,clerk,limit,88953
111,industri,estat,beltrami,88953
112,local,1960,cost,88953
113,employe,insur,partnership,88953
114,8707,claim,1901,88953
115,sentenc,author,assigne,88953
116,beltrami,hour,statut,88953
117,compani,paid,industri,88953
118,paid,fact,curiam,88953
119,comp,issu,purchas,88953
120,flow,year,ill2d,88953
121,ill2d,day,phillip,88953
122,labor,schober,calapp2d,88953
