,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,argentina,prison,prison,104838
1,inmat,argentina,argentina,104838
2,prison,inmat,inmat,104838
3,ind,court,nml,104838
4,nml,state,ind,104838
5,indiana,ind,indiana,104838
6,vessel,nml,argentina’,104838
7,commiss,indiana,vessel,104838
8,argentina’,vessel,trackag,104838
9,carrier,commiss,commiss,104838
10,railroad,argentina’,carrier,104838
11,trackag,carrier,mail,104838
12,mail,railroad,censorship,104838
13,charter,v,boiler,104838
14,censorship,trackag,charter,104838
15,island,mail,ne2d,104838
16,line,charter,island,104838
17,boiler,appeal,galveston,104838
18,ne2d,agreement,railroad,104838
19,immun,censorship,agreement,104838
20,respond,island,immun,104838
21,agreement,line,cook,104838
22,oper,boiler,line,104838
23,galveston,appel,discoveri,104838
24,cook,ne2d,seaworthi,104838
25,discoveri,respond,correspond,104838
26,correspond,immun,voyag,104838
27,seaworthi,regul,foreign,104838
28,voyag,oper,oper,104838
29,libel,galveston,regul,104838
30,state,cook,steamer,104838
31,steamer,foreign,appel,104838
32,foreign,discoveri,libel,104838
33,interst,correspond,respond,104838
34,appeal,seaworthi,beef,104838
35,except,voyag,appeal,104838
36,beef,law,charterparti,104838
37,court,libel,interst,104838
38,letter,use,letter,104838
39,asset,steamer,long,104838
40,fact,except,except,104838
41,long,interst,find,104838
42,regul,district,approv,104838
43,charterparti,fact,asset,104838
44,commerc,find,unseaworthi,104838
45,v,rule,delay,104838
46,unseaworthi,sct,sovereign,104838
47,sovereign,case,rental,104838
48,rental,beef,use,104838
49,philadelphia,letter,philadelphia,104838
50,claimant,approv,postjudg,104838
51,said,long,fact,104838
52,execut,may,118,104838
53,approv,asset,state,104838
54,delay,us,suppress,104838
55,use,charterparti,rule,104838
56,postjudg,first,denial,104838
57,paper,commerc,poey,104838
58,transport,author,republ,104838
59,118,jurisdict,ban,104838
60,habea,delay,2243,104838
61,corpu,review,student,104838
62,student,made,transport,104838
63,republ,said,paper,104838
64,bill,constitut,boilertub,104838
65,poey,unseaworthi,review,104838
