,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,diem,commiss,diem,105787
1,commiss,diem,commiss,105787
2,114a,114a,114a,105787
3,california,california,longhaul,105787
4,road,road,california,105787
5,longhaul,longhaul,road,105787
6,reopen,court,reopen,105787
7,appeal,appeal,appeal,105787
8,led2d,reopen,dump,105787
9,dump,railroad,railroad,105787
10,railroad,led2d,merit,105787
11,merit,appel,led2d,105787
12,court,merit,appel,105787
13,appel,dump,boston,105787
14,associationvpubl,per,fournteenth,105787
15,761526,rate,associationvpubl,105787
16,certin,boston,certin,105787
17,fournteenth,juristict,juristict,105787
18,juristict,associationvpubl,761526,105787
19,mileag,761526,per,105787
20,per,certin,mileag,105787
21,appropi,fournteenth,rate,105787
22,castellano,mileag,appropi,105787
23,sarner,appropi,sarner,105787
24,aar,us,castellano,105787
25,rate,sarner,aar,105787
26,brittingham,castellano,1004d,105787
27,1004d,aar,brittingham,105787
28,termin,brittingham,concer,105787
29,car,1004d,1958,105787
30,concer,termin,termin,105787
31,moot,§,moot,105787
32,tariff,car,tariff,105787
33,truck,1958,358,105787
34,adjudicatori,concer,truck,105787
35,judgment,dismiss,adjudicatori,105787
36,us,proceed,car,105787
37,sct,moot,investig,105787
38,551,tariff,dismiss,105787
39,shorthaul,sct,shorthaul,105787
40,§,truck,551,105787
41,boston,358,5d,105787
42,5d,investig,rulemak,105787
43,rulemak,adjudicatori,2655,105787
44,constitut,judgment,carrier,105787
45,1958,carrier,ramirez,105787
46,2655,551,proceed,105787
47,dismiss,shorthaul,361,105787
48,361,5d,1977,105787
49,feder,rulemak,310,105787
50,ramirez,constitut,basi,105787
51,final,2655,plan,105787
52,plan,r,appelle,105787
53,358,361,final,105787
54,1977,feder,us,105787
55,suprem,ramirez,reject,105787
56,carrier,appelle,latent,105787
57,310,final,r,105787
58,state,basi,68,105787
59,industri,plan,prejudic,105787
60,latent,1977,§,105787
61,proceed,suprem,industri,105787
62,v,state,overli,105787
63,overli,310,justici,105787
64,subsequ,co,rankin,105787
65,investig,reject,judgment,105787
66,r,v,1257,105787
67,justici,68,1171,105787
68,claim,prejudic,promulg,105787
69,rankin,power,constitut,105787
70,1257,industri,310—whether,105787
71,1171,latent,a—prematur,105787
72,310—whether,overli,suprem,105787
73,a—prematur,subsequ,carus,105787
74,freight,justici,sct,105787
75,80,claim,322,105787
76,322,rankin,subsequ,105787
77,68,promulg,feder,105787
78,carus,1257,80,105787
79,appelle,1171,carhir,105787
80,supervisori,see,supervisori,105787
81,carhir,jurisdict,freight,105787
82,buerger,a—prematur,buerger,105787
83,unsupport,310—whether,unsupport,105787
84,770,freight,770,105787
85,see,80,nonsign,105787
86,co,322,divisor,105787
87,reject,carus,richardson,105787
88,controversi,usc,curiam,105787
89,richardson,sinc,shortlin,105787
90,uniform,suggest,suggest,105787
91,divisor,supervisori,occasion,105787
92,nonsign,curiam,292—293,105787
93,factor,carhir,commn,105787
94,evidentiari,addit,evidentiari,105787
95,commn,buerger,uniform,105787
96,occasion,unsupport,107,105787
97,shortlin,770,sinc,105787
98,292—293,controversi,addit,105787
99,chicago,richardson,factor,105787
100,basi,order,inkl,105787
101,hear,4,usc,105787
102,al,uniform,trunklin,105787
103,1945,nonsign,49,105787
104,inkl,divisor,1945,105787
105,1959,107,co,105787
106,suggest,49,power,105787
107,trunklin,factor,1959,105787
108,district,evidentiari,buell,105787
109,548,commn,548,105787
110,compens,occasion,controversi,105787
111,1960,shortlin,iii,105787
112,buell,292—293,1960,105787
113,addit,chicago,significantli,105787
114,hire,hear,chicago,105787
115,significantli,al,418,105787
116,promulg,may,hire,105787
117,418,1945,434,105787
118,exercis,iii,79,105787
119,434,inkl,368,105787
120,368,find,324,105787
121,324,1959,rehnquist,105787
122,principl,requir,al,105787
123,asid,rais,233,105787
124,lee,trunklin,251,105787
125,unit,district,lee,105787
126,233,548,court,105787
127,jurisdict,gener,350,105787
128,251,79,advanc,105787
129,rehnquist,reason,1974,105787
130,et,compens,rais,105787
131,may,must,persuas,105787
132,1974,1960,challeng,105787
133,350,buell,oct,105787
134,oct,challeng,disturb,105787
135,solicitor,present,susquehanna,105787
136,sinc,hire,signer,105787
137,persuas,significantli,162,105787
138,constitution,418,constitution,105787
139,disturb,review,asid,105787
140,class,exercis,petitionersvunit,105787
141,desir,advanc,hear,105787
142,util,434,solicitor,105787
143,4,368,util,105787
144,162,324,see,105787
145,chapter,principl,4,105787
146,curiam,asid,dispos,105787
147,susquehanna,would,desir,105787
148,prejudic,lee,chapter,105787
149,signer,unit,essenti,105787
150,power,233,compens,105787
151,petitionersvunit,251,otto,105787
152,market,rehnquist,system,105787
153,order,et,contest,105787
154,contest,system,attack,105787
155,guarante,dispos,guarante,105787
156,defect,1974,principl,105787
157,attack,350,statutori,105787
158,northern,rule,impract,105787
159,jr,oct,inde,105787
160,fsupp,statutori,jr,105787
161,usca,solicitor,predominantli,105787
162,107,persuas,wave,105787
163,parti,constitution,defect,105787
164,remand,disturb,find,105787
165,otto,class,exercis,105787
166,prefer,desir,carl,105787
167,interst,util,class,105787
168,throughout,essenti,41,105787
169,art,162,newton,105787
170,alter,chapter,jurisdict,105787
171,main,3,accordingli,105787
172,impract,susquehanna,fsupp,105787
173,hand,signer,northern,105787
174,southern,dissent,swan,105787
175,dc,inde,throughout,105787
176,er,petitionersvunit,et,105787
177,wave,market,market,105787
178,predominantli,without,review,105787
179,new,41,quinci,105787
180,lower,accordingli,prefer,105787
181,carl,contest,alter,105787
182,iii,either,brush,105787
183,98,guarante,34,105787
184,newton,defect,er,105787
185,swan,attack,claim,105787
186,requir,northern,nineteen,105787
187,89,jr,main,105787
188,94,fsupp,98,105787
189,11,usca,dc,105787
190,stat,applic,icc,105787
191,drawn,34,burlington,105787
192,79,parti,lower,105787
193,quinci,remand,compensatori,105787
194,must,otto,art,105787
195,icc,prefer,needless,105787
196,challeng,interst,89,105787
197,commerc,throughout,94,105787
198,usc,art,dissent,105787
199,brush,alter,casual,105787
200,revis,issu,undesir,105787
201,gener,action,drawn,105787
202,defens,main,interim,105787
203,reason,impract,flat,105787
204,advanc,5,southern,105787
205,declar,hand,either,105787
206,nineteen,southern,griffin,105787
207,burlington,dc,thorough,105787
208,present,contend,depreci,105787
209,origin,er,lead,105787
210,would,wave,contend,105787
211,compensatori,predominantli,threejudg,105787
212,lead,new,disappear,105787
213,65,lower,usca,105787
214,system,carl,remand,105787
215,dispos,98,present,105787
216,54,newton,hand,105787
217,needless,prior,must,105787
218,independ,swan,reason,105787
219,deal,case,duplic,105787
220,casual,practic,mainli,105787
221,procedur,89,reconsid,105787
222,find,94,65,105787
223,undesir,11,revis,105787
224,depreci,stat,54,105787
225,interim,drawn,link,105787
226,griffin,follow,discontinu,105787
227,flat,quinci,deal,105787
228,51,icc,advoc,105787
229,statutori,commerc,scale,105787
230,want,1,51,105787
231,treat,amend,independ,105787
232,owner,brush,feasibl,105787
233,satisfi,revis,order,105787
234,st,defens,gener,105787
235,remov,declar,compon,105787
236,compel,nineteen,defens,105787
237,essenti,burlington,prior,105787
238,messr,origin,treat,105787
239,threejudg,mr,satisfi,105787
240,thorough,compensatori,appar,105787
241,request,lead,1951,105787
242,49,65,face,105787
243,inform,54,1949,105787
244,agreement,needless,declaratori,105787
245,appar,independ,compel,105787
246,face,deal,11,105787
247,3,casual,want,105787
248,justifi,procedur,requir,105787
249,disappear,question,wm,105787
250,octob,record,replac,105787
251,certiorari,undesir,borrow,105787
252,case,depreci,memorandum,105787
253,duplic,interim,characterist,105787
254,dissent,griffin,practic,105787
255,distinct,flat,alik,105787
256,inde,51,observ,105787
257,mainli,want,justifi,105787
258,41,treat,1947,105787
259,accordingli,owner,distinct,105787
260,reconsid,satisfi,interst,105787
261,discontinu,st,476,105787
262,observ,file,request,105787
263,conduct,remov,nonetheless,105787
264,washington,compel,studi,105787
265,regul,evid,296,105787
266,link,messr,36,105787
267,indic,threejudg,298,105787
268,36,thorough,289,105787
269,advoc,request,vital,105787
270,complet,inform,procedur,105787
271,scale,agreement,messr,105787
272,process,appar,indic,105787
273,petit,face,richard,105787
274,rais,justifi,3,105787
275,rule,disappear,297,105787
276,34,octob,291,105787
277,consequ,found,travel,105787
278,properli,certiorari,lose,105787
279,compon,duplic,octob,105787
280,conclud,distinct,readi,105787
281,effect,mainli,applic,105787
282,fail,reconsid,repair,105787
283,feasibl,discontinu,surviv,105787
284,substanti,observ,240,105787
285,declaratori,conduct,properli,105787
286,york,washington,5,105787
287,aris,regul,consequ,105787
288,equal,link,character,105787
289,1951,indic,convers,105787
290,borrow,36,without,105787
291,review,advoc,declar,105787
292,violat,complet,washington,105787
293,recogn,scale,inform,105787
294,wm,process,origin,105787
295,memorandum,petit,complet,105787
296,1949,consequ,certiorari,105787
297,statement,properli,fail,105787
298,less,compon,rang,105787
299,seem,conclud,conclud,105787
300,though,effect,nov,105787
301,protect,fail,adher,105787
302,contend,feasibl,recommend,105787
303,replac,substanti,conduct,105787
304,without,declaratori,recogn,105787
305,prior,york,remov,105787
306,practic,aris,requisit,105787
307,1947,equal,cross,105787
308,characterist,1951,follow,105787
309,repair,borrow,vari,105787
310,note,violat,interven,105787
311,alik,recogn,estim,105787
312,congress,wm,america,105787
313,travel,part,though,105787
314,otherwis,memorandum,substanti,105787
315,476,1949,summari,105787
316,natur,statement,aris,105787
317,oper,less,seem,105787
318,richard,seem,114,105787
319,studi,though,less,105787
320,296,protect,soon,105787
321,due,decid,complianc,105787
322,298,9,stat,105787
323,amend,replac,adjust,105787
324,proper,8,lay,105787
325,289,1947,st,105787
326,nonetheless,characterist,accompani,105787
327,one,repair,owner,105787
328,28,note,rule,105787
329,291,alik,otherwis,105787
330,surviv,congress,approach,105787
331,297,7,longer,105787
332,vital,travel,equal,105787
333,240,otherwis,altern,105787
334,cross,476,commerc,105787
335,readi,natur,announc,105787
336,24,oper,western,105787
337,form,richard,101,105787
338,convers,studi,extens,105787
339,lose,296,invok,105787
340,5,due,agreement,105787
341,even,298,broad,105787
342,charg,proper,24,105787
343,j,289,detail,105787
344,deni,nonetheless,short,105787
345,limit,one,found,105787
346,record,28,declin,105787
347,either,291,introduc,105787
348,estim,surviv,excess,105787
349,recommend,297,statement,105787
350,interven,vital,proper,105787
351,nov,240,district,105787
352,character,cross,embrac,105787
353,conclus,readi,method,105787
354,rang,24,prepar,105787
355,file,form,natur,105787
356,summari,convers,ii,105787
357,result,lose,thought,105787
358,evid,even,28,105787
359,establish,charg,deriv,105787
360,requisit,j,function,105787
361,america,deni,compli,105787
362,applic,limit,total,105787
363,adjust,estim,9,105787
364,accord,2,process,105787
365,1,recommend,littl,105787
366,adher,interven,scope,105787
367,except,nov,six,105787
368,vari,character,septemb,105787
369,found,conclus,issu,105787
370,view,rang,8,105787
371,complianc,summari,instead,105787
372,114,result,form,105787
373,respect,establish,avoid,105787
374,matter,requisit,parti,105787
375,western,america,hundr,105787
376,issu,adjust,protect,105787
377,set,accord,therebi,105787
378,lay,adher,event,105787
379,soon,except,variou,105787
380,action,vari,7,105787
381,brought,view,violat,105787
382,determin,complianc,side,105787
383,accompani,114,conclus,105787
384,use,respect,amend,105787
385,approach,matter,record,105787
386,purpos,western,later,105787
387,excess,set,may,105787
388,altern,lay,american,105787
389,transport,soon,accord,105787
390,longer,brought,regul,105787
391,follow,determin,even,105787
392,announc,accompani,60,105787
393,extens,use,kind,105787
394,101,approach,five,105787
395,term,purpos,litig,105787
396,invok,excess,novemb,105787
397,decis,altern,light,105787
398,right,transport,would,105787
399,method,longer,respons,105787
400,introduc,announc,oper,105787
401,part,extens,rather,105787
402,broad,101,result,105787
403,detail,term,least,105787
404,hundr,invok,40,105787
405,embrac,decis,associ,105787
406,decid,right,file,105787
407,9,method,confer,105787
408,mr,introduc,york,105787
409,septemb,broad,effect,105787
410,declin,detail,decid,105787
411,function,hundr,beyond,105787
412,total,embrac,action,105787
413,compli,septemb,view,105787
414,prepar,declin,rest,105787
415,associ,function,deni,105787
416,8,total,note,105787
417,deriv,compli,establish,105787
418,short,prepar,fix,105787
419,six,associ,due,105787
420,law,deriv,sought,105787
421,7,short,new,105787
422,question,six,j,105787
423,ii,law,number,105787
424,side,ii,ask,105787
425,thought,side,transport,105787
426,scope,thought,engag,105787
427,american,scope,mani,105787
428,litig,american,exclus,105787
429,act,litig,contrari,105787
430,littl,act,petit,105787
431,novemb,littl,reli,105787
432,led,novemb,put,105787
433,member,led,much,105787
434,complain,member,member,105787
435,justic,complain,set,105787
436,avoid,justic,respect,105787
437,complaint,avoid,complaint,105787
438,opinion,complaint,matter,105787
439,five,opinion,brought,105787
440,fix,five,content,105787
441,confer,fix,appropri,105787
442,instead,confer,perform,105787
443,event,instead,1,105787
444,later,event,full,105787
445,respons,later,specif,105787
446,engag,respons,page,105787
447,60,engag,limit,105787
448,2,60,concern,105787
449,therebi,therebi,import,105787
450,variou,variou,like,105787
451,light,light,think,105787
452,kind,kind,e,105787
453,administr,administr,except,105787
454,page,page,administr,105787
455,exclus,exclus,charg,105787
456,rather,rather,evid,105787
457,perform,perform,17,105787
458,number,number,determin,105787
459,ask,ask,mantien,105787
460,beyond,beyond,guadalcazar,105787
461,40,40,picoto,105787
462,least,least,confirmation—wher,105787
463,sought,sought,accionista,105787
464,appropri,appropri,himself—lett,105787
465,rest,rest,statesvandr,105787
466,content,content,falsehood—th,105787
467,respond,respond,dollars—just,105787
468,put,put,mines—of,105787
469,e,e,misdat,105787
470,mani,mani,eighth—it,105787
471,petition,petition,13678,105787
472,reli,reli,republic—particularli,105787
473,paid,paid,alone—forc,105787
474,specif,specif,fertilti,105787
475,contrari,contrari,mines—on,105787
476,import,import,1845—an,105787
477,pay,pay,lizardo,105787
478,judg,judg,melov,105787
479,much,much,eminen,105787
480,full,full,horridli,105787
481,concern,concern,yane,105787
482,march,march,notoria,105787
483,public,public,presmuntur,105787
484,think,think,mineowner—whos,105787
485,express,express,12758,105787
486,like,like,lagunez,105787
487,involv,involv,riqueza,105787
488,amount,amount,barbsa,105787
489,enter,enter,extras,105787
490,day,day,vicento,105787
491,anoth,anoth,vasalo,105787
492,suit,suit,cancrin,105787
493,point,point,proposed—to,105787
494,argument,argument,llanacoco,105787
495,interest,interest,mineral—tak,105787
496,well,well,speak—lett,105787
497,certain,certain,benjamin—certainli,105787
498,take,take,manifested—th,105787
499,consider,consider,existed—but,105787
500,17,17,partnership—whil,105787
501,appli,appli,produce—to,105787
502,grant,grant,directum—escrich,105787
503,consid,consid,obeyed—until,105787
504,might,might,second—on,105787
505,caus,caus,ocmpli,105787
506,within,within,castillano,105787
507,could,could,castilleroandr,105787
508,held,held,castillerovth,105787
509,also,also,castillero—al,105787
510,fact,fact,castillero—not,105787
511,6,6,operatives—such,105787
512,,automobilenarcot,dictum—not,105787
513,,automobilepaint,colmeira,105787
514,,automobileaccessori,month—decemb,105787
515,,autotrad,1845—act,105787
516,,automobilejunkyard,composed—wa,105787
517,,autotrain,manterola,105787
518,,automobilemobl,sixth—whil,105787
519,,automobiledesign,macanamara,105787
520,,automobileaccid,adjudit,105787
521,,automobilearrest,escribient,105787
522,,automobile8,guada,105787
523,,automobiledeal,suya,105787
524,,automobiledealership,made—ibid,105787
525,,automobilecent,castanedo,105787
526,,automobile200000,plumbi,105787
527,,automobile7,grant—so,105787
528,,automobile5,1845—and,105787
529,,automatic—it,full—dominio,105787
530,,automatic—when,administracion,105787
531,,automatic”,antedating—inde,105787
532,,auto—lit,domain—dominio,105787
533,,auto­,assisthi,105787
534,,automation36,quicksilver—and,105787
535,,automati­,mines—wa,105787
536,,automaton,antedated—and,105787
537,,automaton”—,certificatesjesu,105787
538,,autombil,accerdo,105787
539,,automo,rebric,105787
540,,autowork,proposed—y,105787
541,,automobil,alto—so,105787
542,,automobile1,title—mad,105787
543,,automobile10,titles—1,105787
544,,automobile12,besoco,105787
545,,autotruck,pesecion,105787
546,,automobile16,fragua,105787
547,,automobile2,sent—if,105787
548,,automobile22,this—unless,105787
549,,automobile3,juac,105787
550,,automobile4,surface—for,105787
551,,autotransport,superintendentgener,105787
552,,automobilerel,medir,105787
553,,autoradio,benches—i,105787
554,,automobiles1,27352740,105787
555,,autonomy10,lonia,105787
556,,automot,islands—wer,105787
557,,automotivepart,berreyesa—berreyesa,105787
558,,automotivetyp,december—1845,105787
559,,automoton,recuesto,105787
560,,automo­,surprising—for,105787
561,,auton,title—wit,105787
562,,autonio,years—prob,105787
563,,autonito,third—four,105787
564,,autoris,coch,105787
565,,autonom,mazatlan—arriv,105787
566,,autonomi,sir—professor,105787
567,,autonomy11,impairi,105787
568,,automobiles18,modal—chap,105787
569,,autoren,plainlywritten,105787
570,,autonomy2,sir—hi,105787
571,,autonomy24,plainlyprov,105787
572,,autonomy3,mazaltan,105787
573,,autonomy—an,abio,105787
574,,autonomy”,homesourc,105787
575,,autonomy”6,gestarum—which,105787
576,,autoradiowerk,almazan,105787
577,,autop,donounc,105787
578,,autopiano,retencion,105787
579,,autopsi,acquisition—thu,105787
580,,automoni,sir—from,105787
581,,automon,almazon,105787
582,,automobilist,blavier—jurisprud,105787
583,,automobile”,falicit,105787
584,,autotract,oruna,105787
585,,automobiles2,mysterion,105787
586,,automobiles3,plausible—th,105787
587,,automobiles7,penay,105787
588,,autor,stage—wa,105787
589,,automobiles77—but,10santa,105787
590,,automobiles8,nakedest,105787
591,,automobilesearch,office—w,105787
592,,autosal,deshabil,105787
593,,autorizado,mejicana,105787
594,,automobiles—and,barrador,105787
595,,automobiles—busi,pencil—a,105787
596,,autorizada,vein—and,105787
597,,automobiles—carri,mejora,105787
598,,automobiles—not,mark—fil,105787
599,,automobiles”,lafragu,105787
600,,automobiletrail,touchhol,105787
601,,autorit,fruits—to,105787
602,,automobile—a,pencil—alex,105787
603,,automobile—in,propositions—eith,105787
604,,automobile—it,serainia,105787
605,,automobile—which,diaro,105787
606,,automobile’,banquo,105787
607,,autosforhir,m—j,105787
608,,available17,raic,105787
609,,autr,eustacho,105787
610,,avella,seperado,105787
611,,avco,extent—gr,105787
612,,avcolycom,poz,105787
613,,avco—that,untract,105787
614,,avdel,monasteriojunta,105787
615,,ave,ausent,105787
616,,aveat,oblitet,105787
617,,avec,possessari,105787
618,,aveco,siendo,105787
619,,avect,participacion,105787
620,,avegno,pititori,105787
621,,avegon,participado,105787
622,,avegretna,observador,105787
623,,avelin,convenio,105787
624,,avelyn,evidence—ha,105787
625,,available”,pertenencias—subject,105787
626,,avena,pertencia,105787
627,,avena”,foolscap—th,105787
628,,avendano,11951203,105787
629,,avendanovgay,pacatillo,105787
630,,avendaro,ninth—for,105787
631,,avenenti,commiseion,105787
632,,aveng,rubic,105787
633,,avent,deban,105787
634,,aventur,lifespr,105787
635,,aventvunit,walkinsaw,105787
