,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,roach,slave,slave,88452
1,slave,montana,montana,88452
2,hall,court,roach,88452
3,montana,roach,hall,88452
4,germainvmason,hall,test,88452
5,woodfolk,test,germainvmason,88452
6,territori,v,territori,88452
7,court,germainvmason,woodfolk,88452
8,mcgregor,territori,chief,88452
9,hubley,error,dick,88452
10,contract,woodfolk,error,88452
11,suprem,contract,mcgregor,88452
12,test,chief,contract,88452
13,leech,writ,hubley,88452
14,writ,dick,writ,88452
15,nathaniel,suprem,suprem,88452
16,ashton,mcgregor,188,88452
17,warranti,hubley,leech,88452
18,dick,state,nathaniel,88452
19,1170,188,ashton,88452
20,cotton,case,warranti,88452
21,v,leech,1170,88452
22,error,nathaniel,cotton,88452
23,chase,ashton,v,88452
24,689,warranti,slaveri,88452
25,wellsvmcgregor,justic,clerk,88452
26,indispensable6,1170,689,88452
27,territory5,cotton,court,88452
28,587,law,chase,88452
29,chief,clerk,587,88452
30,18643,slaveri,justic,88452
31,wright,689,wellsvmcgregor,88452
32,1872,1,indispensable6,88452
33,17894,chase,territory5,88452
34,law,587,wright,88452
35,state,2,bear,88452
36,humph,al,al,88452
37,coven,wellsvmcgregor,18643,88452
38,17891,indispensable6,17894,88452
39,290,wright,1872,88452
40,188,bear,humph,88452
41,154,territory5,17891,88452
42,wilson,plaintiff,coven,88452
43,burnley,18643,290,88452
44,9th,13,burnley,88452
45,larg,act,wall,88452
46,phillipss,et,154,88452
47,seller,wall,13,88452
48,clerk,1872,phillipss,88452
49,georg,17894,9th,88452
50,stat,mr,wilson,88452
51,act,humph,et,88452
52,slaveri,coven,larg,88452
53,father,17891,1,88452
54,final,larg,emancip,88452
55,buyer,290,seller,88452
56,plantat,titl,2,88452
57,states2,154,bondag,88452
58,judiciari,wilson,wallac,88452
59,section,burnley,26th,88452
60,gill,dismiss,father,88452
61,mullin,upon,buyer,88452
62,g,9th,georg,88452
63,motion,f,states2,88452
64,dodson,must,f,88452
65,thirteenth,phillipss,plantat,88452
66,sound,unit,mullin,88452
67,slav,defend,gill,88452
68,sale,seller,howland,88452
69,wheaton,j,ib,88452
70,wall,final,dodson,88452
71,claim,emancip,slav,88452
72,emancip,georg,thirteenth,88452
73,negro,stat,judiciari,88452
74,claimant,wallac,20,88452
75,justic,father,final,88452
76,c,20,dismiss,88452
77,bear,bondag,wheaton,88452
78,upon,26th,sound,88452
79,case,buyer,j,88452
80,constitut,right,emerson,88452
81,299,claim,g,88452
82,f,plantat,law,88452
83,monr,states2,monr,88452
84,89,judiciari,har,88452
85,al,ib,peter,88452
86,har,section,1300,88452
87,warrant,gill,negro,88452
88,1300,mullin,299,88452
89,93,execut,executrix,88452
90,mississippi,g,titl,88452
91,executrix,howland,emin,88452
92,emin,judgment,bachelor,88452
93,organ,motion,cow,88452
94,plaintiff,term,mr,88452
95,ib,could,jenkin,88452
96,titl,dodson,must,88452
97,principl,thirteenth,antelop,88452
98,cow,sound,stat,88452
99,april,slav,89,88452
100,jenkin,circuit,1871,88452
101,bachelor,sale,93,88452
