,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,martin,martin,martin,91860
1,printer,printer,printer,91860
2,crop,crop,crop,91860
3,clerk,clerk,clerk,91860
4,possess,possess,possess,91860
5,land,land,martinvthompson,91860
6,martinvthompson,martinvthompson,print,91860
7,print,print,of1275,91860
8,cogrant,cogrant,cogrant,91860
9,of1275,of1275,mullani,91860
10,mullani,mullani,appropria,91860
11,appropria,appropria,anothervsam,91860
12,anothervsam,anothervsam,grantvphoenix,91860
13,grantvphoenix,grantvphoenix,land,91860
14,advers,advers,durand,91860
15,durand,durand,advers,91860
16,fee,fee,586,91860
17,thompson,motion,fee,91860
18,paid,586,1887,91860
19,appel,1887,motion,91860
20,2227,thompson,thompson,91860
21,mattingli,paid,2227,91860
22,titl,appel,mattingli,91860
23,rais,2227,wait,91860
24,165,wait,paid,91860
25,receiv,mattingli,120,91860
26,1275,titl,165,91860
27,1327,case,appel,91860
28,copi,120,rais,91860
29,1201,rais,1275,91860
30,952,165,1327,91860
31,soil,record,titl,91860
32,mut,receiv,1201,91860
33,cultiv,1275,952,91860
34,blair,1327,receiv,91860
35,detent,copi,record,91860
36,679,1201,copi,91860
37,record,952,mut,91860
38,recov,soil,soil,91860
39,motion,expens,cultiv,91860
40,1878,mut,blair,91860
41,586,suit,expens,91860
42,1876,cultiv,detent,91860
43,morri,blair,679,91860
44,900,7,1878,91860
45,pendenc,detent,900,91860
46,f,679,1876,91860
47,cost,recov,morri,91860
48,1887,1878,pendenc,91860
49,658,1876,7,91860
50,376,claim,658,91860
51,payment,morri,376,91860
52,infra,900,recov,91860
53,wm,pendenc,infra,91860
54,taxabl,court,wm,91860
55,552,f,suit,91860
56,wait,cost,552,91860
57,rent,658,f,91860
58,error,376,taxabl,91860
59,case,payment,cost,91860
60,suit,infra,rent,91860
61,271,wm,271,91860
62,120,taxabl,400,91860
63,wheat,552,wheat,91860
64,occupi,rent,occupi,91860
65,400,30,30,91860
66,mortgag,error,estim,91860
67,estim,involv,requisit,91860
68,amount,271,opposit,91860
69,labor,j,payment,91860
70,opposit,wheat,involv,91860
71,requisit,occupi,recoveri,91860
72,recoveri,400,j,91860
73,california,find,case,91860
74,court,mortgag,look,91860
75,claim,estim,mortgag,91860
76,direct,amount,labor,91860
77,use,labor,find,91860
78,certifi,1,unabl,91860
79,look,file,california,91860
80,expens,opposit,balanc,91860
81,balanc,requisit,certifi,91860
82,unabl,recoveri,thereaft,91860
83,paper,california,claim,91860
84,commenc,c,commenc,91860
85,thereaft,direct,paper,91860
86,7,use,overrul,91860
87,question,sct,amount,91860
88,one,certifi,brief,91860
89,damag,look,necessarili,91860
90,remedi,balanc,life,91860
91,order,unabl,direct,91860
92,overrul,paper,file,91860
