,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,tobacco,tobacco,tobacco,90303
1,benthuysen,stamp,stamp,90303
2,stamp,benthuysen,benthuysen,90303
3,warehous,affix,affix,90303
4,affix,warehous,warehous,90303
5,sale,sale,sale,90303
6,etcvvan,tax,tax,90303
7,tax,bond,stockdal,90303
8,revenu,stockdal,etcvvan,90303
9,exx,etcvvan,bond,90303
10,stockdal,revenu,revenu,90303
11,1256000,merchant,merchant,90303
12,merchant,exx,exx,90303
13,error,rous,rous,90303
14,rous,valu,1256000,90303
15,bond,1256000,valu,90303
16,valu,error,collector,90303
17,back,upon,amount,90303
18,upon,amount,error,90303
19,dealer,collector,back,90303
20,remov,plaintiff,1880,90303
21,sol,back,dealer,90303
22,plaintiff,price,protest,90303
23,1885,remov,price,90303
24,1880,protest,remov,90303
25,wm,1880,sol,90303
26,sold,dealer,van,90303
27,thereof,juri,upon,90303
28,collector,van,1885,90303
29,446,sol,manufactur,90303
30,trial,manufactur,wm,90303
31,464,time,103,90303
32,assess,trial,446,90303
33,van,1885,464,90303
34,amount,103,87,90303
35,protest,commiss,exact,90303
36,wait,recov,sold,90303
37,j,charg,juri,90303
38,wherebi,wm,recov,90303
39,1000,sold,thereof,90303
40,jone,thereof,plaintiff,90303
41,128,87,wait,90303
42,gen,446,wherebi,90303
43,115,464,1000,90303
44,manufactur,assess,128,90303
45,sent,bill,jone,90303
46,brought,exact,115,90303
47,exact,wait,charg,90303
48,defend,j,gen,90303
49,almost,court,assess,90303
50,103,wherebi,sent,90303
51,price,1000,intern,90303
52,collect,paid,trial,90303
53,87,jone,almost,90303
54,intern,defend,commiss,90303
55,juri,intern,time,90303
56,time,128,liabl,90303
57,78785567,gen,j,90303
58,46814433,pay,78785567,90303
59,liabl,case,46814433,90303
60,judgment,115,jonesvvan,90303
61,made,liabl,commodifi,90303
62,novemb,sent,paid,90303
63,jonesvvan,brought,livi,90303
64,commiss,judgment,assessor,90303
65,liabil,liabil,liabil,90303
66,commodifi,except,pay,90303
67,charg,requir,octob,90303
68,assessor,almost,brought,90303
69,engag,enter,depend,90303
70,cover,collect,bill,90303
71,controversi,octob,unattach,90303
72,livi,depend,collect,90303
73,octob,78785567,enter,90303
74,case,46814433,novemb,90303
75,constru,made,languag,90303
76,sole,novemb,cover,90303
77,recov,jonesvvan,except,90303
78,court,languag,snuff,90303
79,purchas,report,engag,90303
80,depend,commodifi,sole,90303
81,unattach,writ,constru,90303
82,languag,assessor,controversi,90303
83,whole,engag,report,90303
84,report,cover,cigar,90303
85,paid,controversi,whole,90303
86,review,livi,exceed,90303
87,writ,grant,sidney,90303
88,bill,constru,29,90303
89,u,sole,requir,90303
90,good,new,executrix,90303
91,pay,purchas,attach,90303
92,snuff,unattach,23,90303
93,29,law,unless,90303
94,exceed,us,annual,90303
95,form,suit,revers,90303
96,unless,whole,form,90303
97,second,revers,purchas,90303
98,attach,review,second,90303
99,23,right,review,90303
100,enter,u,good,90303
101,suit,good,merg,90303
102,revers,show,broker,90303
103,cigar,opinion,writ,90303
104,file,snuff,whose,90303
105,certain,29,show,90303
106,show,exceed,separ,90303
107,requir,c,buyer,90303
108,could,form,monthli,90303
