,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,cashman,cashman,cashman,97925
1,lusk,sacramento,sacramento,97925
2,sacramento,lusk,lusk,97925
3,moffat,suit,suit,97925
4,water,moffat,moffat,97925
5,counti,counti,counti,97925
6,suit,water,water,97925
7,denver,denver,denver,97925
8,park,park,park,97925
9,citi,compani,debri,97925
10,telegram,court,telegram,97925
11,taxpay,debri,collus,97925
12,wheeler,citi,wheeler,97925
13,compani,collus,taxpay,97925
14,debri,telegram,cosumn,97925
15,cosumn,taxpay,amador,97925
16,collus,wheeler,citi,97925
17,amador,cosumn,expens,97925
18,court,amador,hydraul,97925
19,commiss,expens,compani,97925
20,affidavit,circuit,canal,97925
21,util,said,bring,97925
22,georg,hydraul,cost,97925
23,1885,cost,util,97925
24,hydraul,parti,affidavit,97925
25,bring,commiss,california,97925
26,said,bring,circuit,97925
27,supervisor,canal,georg,97925
28,expenditur,california,1885,97925
29,mine,affidavit,fee,97925
30,canal,util,commiss,97925
31,california,georg,mine,97925
32,interest,fee,supervisor,97925
33,expens,1885,expenditur,97925
34,wherea,name,name,97925
35,litig,mine,restrain,97925
36,aver,litig,parti,97925
37,circuit,attorney,litig,97925
38,harmless,restrain,institut,97925
39,amend,interest,wherea,97925
40,advis,supervisor,attorney,97925
41,charter,expenditur,said,97925
42,miner,institut,aver,97925
43,parti,dismiss,harmless,97925
44,feder,brought,brought,97925
45,illeg,wherea,dismiss,97925
46,cise,jurisdict,cise,97925
47,cost,aver,advis,97925
48,hugh,counsel,controversi,97925
49,coven,state,interest,97925
50,appel,controversi,miner,97925
51,river,appel,hugh,97925
52,conduct,bill,desir,97925
53,bill,harmless,coven,97925
54,nonresid,charg,manag,97925
55,purpos,conduct,counsel,97925
56,fee,amend,illeg,97925
57,prosecut,advis,conduct,97925
58,1875,charter,charter,97925
59,board,miner,nonresid,97925
60,properti,desir,sue,97925
61,manag,prosecut,cashmanvamador,97925
62,dismiss,feder,consent,97925
63,protect,purpos,incur,97925
64,author,manag,prosecut,97925
65,cashmanvamador,illeg,realli,97925
66,seal,citizen,1875,97925
67,name,cise,alien,97925
68,brought,consent,compromis,97925
69,agre,hugh,fasset,97925
70,colorado,coven,seal,97925
71,septemb,river,colorado,97925
72,jurisdict,author,river,97925
73,1911,alien,cogniz,97925
74,counsel,sue,bondhold,97925
75,controversi,nonresid,1911,97925
76,fasset,motion,8000000,97925
77,bondhold,incur,citizen,97925
78,repli,1875,edwin,97925
79,safe,board,repli,97925
80,attorney,properti,charg,97925
81,sent,benefit,safe,97925
82,sue,realli,appel,97925
83,edwin,protect,septemb,97925
84,8000000,cashmanvamador,wire,97925
85,restrain,compromis,bed,97925
86,wire,seal,sent,97925
87,incur,agre,mckune,97925
88,institut,colorado,keep,97925
89,bed,l,denson,97925
90,resolut,septemb,nomin,97925
91,join,pay,ninth,97925
92,public,cogniz,benefit,97925
93,mckune,1911,agre,97925
94,deposit,fasset,chairman,97925
95,rhode,bondhold,resolut,97925
96,denson,file,rhode,97925
97,assess,repli,wastag,97925
98,chairman,safe,purpos,97925
99,caus,sent,jurisdict,97925
100,case,edwin,bill,97925
101,valuat,8000000,926,97925
102,believ,keep,gerald,97925
103,state,wire,amend,97925
104,money,case,yesterday,97925
105,charg,bed,returnday,97925
106,wastag,ninth,therewith,97925
107,gerald,resolut,join,97925
108,compromis,work,valuat,97925
109,therewith,join,protect,97925
110,yesterday,public,devlin,97925
111,returnday,nomin,uniti,97925
112,keep,mckune,commenc,97925
113,treasur,commenc,motion,97925
114,complain,deposit,135467050,97925
115,unconstitut,appelle,impend,97925
116,consent,rhode,thrown,97925
117,elect,contract,waterwork,97925
118,stockhold,denson,joinder,97925
119,devlin,assess,treasur,97925
120,owner,chairman,believ,97925
121,uniti,caus,deposit,97925
122,alien,valuat,behalf,97925
123,waterwork,believ,misus,97925
124,permiss,money,unconstitut,97925
125,commenc,follow,are—that,97925
126,impend,unit,malburn,97925
127,135467050,926,permiss,97925
128,eighth,wastag,eighth,97925
129,joinder,gerald,pay,97925
130,van,therewith,van,97925
131,thereupon,h,board,97925
132,file,yesterday,264a,97925
133,follow,returnday,indemnifi,97925
134,ninth,behalf,properli,97925
135,desir,treasur,aforesaid,97925
136,citizen,properli,witnesseth,97925
137,cogniz,involv,greenle,97925
138,misus,complain,work,97925
139,realli,unconstitut,twentysixth,97925
140,void,aforesaid,threaten,97925
141,threaten,disput,apptsvciti,97925
142,are—that,elect,tail,97925
143,malburn,stockhold,realiti,97925
144,indemnifi,devlin,h,97925
145,work,owner,feder,97925
146,appelle,uniti,thereunto,97925
147,part,waterwork,spend,97925
148,264a,stipul,thereupon,97925
149,requisit,process,author,97925
150,witnesseth,thrown,stipul,97925
151,question,permiss,disput,97925
152,greenle,impend,appelle,97925
153,sup,part,stockhold,97925
154,motion,135467050,twentysecond,97925
155,stop,eighth,requisit,97925
156,twentysixth,joinder,vickeri,97925
157,spend,van,client,97925
158,real,within,indentur,97925
159,rep,c,mckenna,97925
160,tail,thereupon,hereunto,97925
