,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,mcaffe,court,error,87114
1,error,error,court,87114
2,baker,state,plaintiff,87114
3,patent,plaintiff,state,87114
4,coin,defend,mcaffe,87114
5,bankrupt,act,titl,87114
6,respond,titl,twentyfifth,87114
7,gold,claim,defend,87114
8,rae,case,baldwin,87114
9,fictiti,jurisdict,valid,87114
10,baldwin,mcaffe,writ,87114
11,state,writ,jurisdict,87114
12,certif,right,claim,87114
13,court,valid,act,87114
14,beld,twentyfifth,arkansa,87114
15,favour,statut,decis,87114
16,silver,baldwin,judiciari,87114
17,preemption,land,suprem,87114
18,statut,decis,certif,87114
19,perciful,suprem,statut,87114
20,tender,patent,patent,87114
21,act,arkansa,right,87114
22,unfavor,unit,rae,87114
23,citizen,certif,preemption,87114
24,bank,question,silver,87114
25,ohio,judgment,missouri,87114
26,twentyfifth,judiciari,beld,87114
27,land,missouri,coin,87114
28,fred,section,baker,87114
29,arkansa,congress,andriano,87114
30,defend,preemption,drawn,87114
31,titl,upon,bankrupt,87114
32,mginni,dismiss,tender,87114
33,right,bankrupt,gold,87114
34,plaintiff,silver,land,87114
35,contract,rae,case,87114
36,1832,set,dismiss,87114
37,commonwealth,coin,set,87114
38,stale,baker,discharg,87114
39,kentucki,author,fictiti,87114
40,inferior,beld,question,87114
41,1843,drawn,want,87114
42,madrid,law,favor,87114
43,1814,tender,void,87114
44,buchanan,andriano,judgment,87114
45,johnson,discharg,section,87114
46,instruct,gold,congress,87114
47,missouri,bill,review,87114
48,person,bank,favour,87114
49,oakland,respond,eject,87114
50,claim,contract,buchanan,87114
51,set,want,privileg,87114
52,decre,favor,1832,87114
53,writ,review,strader,87114
54,andriano,decre,author,87114
55,valid,void,perciful,87114
56,lessor,mr,unit,87114
57,money,fictiti,1843,87114
58,mcaffea,counti,johnson,87114
59,jurisdict,constitut,unfavor,87114
60,loui,brought,inferior,87114
61,locat,privileg,bill,87114
62,survey,therefor,brought,87114
63,constitut,exercis,fred,87114
64,mississippi,complain,bank,87114
65,landoffic,eject,lessor,87114
66,father,favour,respond,87114
67,bill,dollar,dollar,87114
68,rcoram,johnson,mginni,87114
69,cmiller,offer,exercis,87114
70,cincinnativhenri,buchanan,offer,87114
71,michigan,1832,stale,87114
72,ludovicu,must,25th,87114
73,sheriff,v,therefor,87114
74,document,construct,mississippi,87114
75,25th,1843,complain,87114
76,complain,strader,madrid,87114
77,elect,legal,counti,87114
78,suprem,said,taney,87114
79,mortgag,perciful,1814,87114
80,offic,give,legal,87114
81,reexamin,inferior,commonwealth,87114
82,fiduciari,person,1789,87114
83,assumpsit,issu,decre,87114
84,discharg,mississippi,oakland,87114
85,payment,unfavor,colleg,87114
86,errvstephen,record,ohio,87114
87,plead,present,ludovicu,87114
88,judiciari,show,mcaffea,87114
89,ryanvthoma,citizen,repugn,87114
90,case,debt,261,87114
91,rankin,ohio,give,87114
92,hot,lessor,plead,87114
93,spring,fred,construct,87114
94,review,offic,kentucki,87114
95,commerci,mginni,promissori,87114
96,want,plead,1012,87114
97,tarsney,recov,contract,87114
98,ask,25th,ryan,87114
99,eject,circuit,reexamin,87114
100,ryan,st,guaranti,87114
101,cincinnati,1,709,87114
102,unit,could,coinag,87114
103,errvtexarkana,certain,rcoram,87114
104,replic,commonwealth,cmiller,87114
105,provileg,stale,cincinnativhenri,87114
106,commerc,treati,fulton,87114
107,colleg,decid,landoffic,87114
108,4125,exempt,debt,87114
109,lumber,kentucki,citizen,87114
110,note,held,exempt,87114
111,exercis,mortgag,tribun,87114
112,hamilton,us,603,87114
113,debt,3,1878,87114
114,loan,given,treati,87114
115,decis,parti,show,87114
116,1902,made,locat,87114
117,south,ground,mr,87114
118,1878,suit,loui,87114
119,born,locat,recov,87114
120,sum,madrid,1829,87114
121,equiti,1789,constitut,87114
122,388,taney,errvstephen,87114
123,strader,within,father,87114
124,calcot,l,ryanvthoma,87114
125,errorvfrederick,1814,immun,87114
126,st,action,fiduciari,87114
127,offer,reserv,certain,87114
128,errorvwilliam,repugn,must,87114
129,dollar,instruct,homestead,87114
130,section,money,assumpsit,87114
131,nulliti,immun,tarsney,87114
132,baden,colleg,stanton,87114
133,coinag,assign,rankin,87114
134,question,261,hot,87114
135,kizer,opinion,grier,87114
136,langloi,promissori,loan,87114
137,statutes1,claus,st,87114
138,immun,equiti,19th,87114
139,mother,evid,errvtexarkana,87114
140,dismiss,oakland,reserv,87114
141,due,loui,document,87114
142,repugn,4,provileg,87114
143,settler,appear,388,87114
144,relat,2,4125,87114
145,counti,guaranti,errorvwilliam,87114
146,interst,possess,sheriff,87114
147,construct,tribun,michigan,87114
148,603,payment,indors,87114
149,juri,ludovicu,spring,87114
150,credit,power,cincinnati,87114
151,numer,special,reli,87114
152,duli,mcaffea,replic,87114
153,treati,elect,high,87114
154,exempt,reexamin,record,87114
155,law,due,upon,87114
156,indors,term,present,87114
157,champert,loan,mortgag,87114
158,congress,govern,demurr,87114
159,ipsissimi,john,elect,87114
160,transport,1012,calcot,87114
161,author,ryan,errorvfrederick,87114
162,constru,survey,496,87114
163,reserv,709,given,87114
164,261,appeal,demur,87114
165,1900,1878,regist,87114
166,charter,chief,instruct,87114
167,birth,reli,chief,87114
168,drawn,landoffic,baden,87114
169,4900,note,kizer,87114
170,possess,commiss,langloi,87114
171,promissori,enter,assign,87114
172,river,demurr,statutes1,87114
173,instal,fulton,lumber,87114
174,bond,entri,john,87114
175,121,coinag,hamilton,87114
176,must,father,1900,87114
177,privileg,cincinnativhenri,survey,87114
178,admit,rcoram,commerci,87114
179,guaranti,cmiller,equiti,87114
180,name,603,nulliti,87114
181,legal,homestead,gain,87114
182,nesbitt,michigan,jame,87114
183,troy,sheriff,burk,87114
184,violat,deni,special,87114
185,fulton,document,plff,87114
186,coffey,5,decid,87114
187,verbi,indors,hale,87114
188,truste,order,ground,87114
189,tract,1829,1902,87114
190,timothi,fiduciari,born,87114
191,clerk,gener,385,87114
192,superior,decemb,albert,87114
193,judgment,regist,champert,87114
194,feder,entitl,ipsissimi,87114
195,homestead,assum,claus,87114
196,commiss,feder,entri,87114
197,revisori,sum,149,87114
198,brought,assumpsit,assum,87114
199,gear,jame,121,87114
200,capac,errvstephen,settler,87114
201,patrick,19th,oppos,87114
202,buckner,object,defenc,87114
203,bookkeep,388,138,87114
204,govern,ryanvthoma,1841,87114
205,243,high,mother,87114
206,illinoi,rankin,4900,87114
207,litigi,stanton,pet,87114
208,1830,ask,tract,87114
209,upon,grier,ask,87114
210,morrow,hot,peter,87114
211,howard,declar,birth,87114
212,1829,spring,nesbitt,87114
213,suit,credit,issu,87114
214,enur,commerci,premis,87114
215,prohibit,januari,verbi,87114
216,v,affirm,decemb,87114
217,l,deliv,troy,87114
218,assign,tarsney,coffey,87114
219,natur,tract,numer,87114
220,mcdonough,justic,1834,87114
221,hale,premis,howard,87114
222,breach,prove,wife,87114
223,indian,cincinnati,credit,87114
224,premis,argu,money,87114
225,burk,wife,timothi,87114
226,fraudul,standard,heard,87114
227,gardin,river,held,87114
228,mccormick,errvtexarkana,payabl,87114
229,mo,receiv,revisori,87114
230,claus,bankruptci,law,87114
231,ferret,gain,buckner,87114
232,foreclosur,caus,duli,87114
233,road,replic,bookkeep,87114
234,vs,provileg,gear,87114
235,demand,commerc,litigi,87114
236,lathrop,demur,could,87114
237,casw,errorvwilliam,move,87114
238,emit,4125,heir,87114
239,creditor,may,morrow,87114
