,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,astrup,astrup,astrup,105290
1,rent,deport,deport,105290
2,deport,§,rent,105290
3,hud,rent,§,105290
4,405b,hud,hud,105290
5,§,405b,405b,105290
6,adjust,adjust,adjust,105290
7,405a,1952,1952,105290
8,318,405a,405a,105290
9,servic,alien,318,105290
10,contract,318,alien,105290
11,militari,act,menasch,105290
12,alien,menasch,natur,105290
13,studi,servic,servic,105290
14,unassist,natur,studi,105290
15,compar,section,unassist,105290
16,formulabas,petition,militari,105290
17,petition,contract,formulabas,105290
18,natur,militari,immigr,105290
19,1952,studi,compar,105290
20,454a,unassist,notwithstand,105290
21,19d,immigr,section,105290
22,exempt,compar,454a,105290
23,automat,formulabas,citizenship,105290
24,factor,usc,shomberg,105290
25,4a,petit,usc,105290
26,ceballo,notwithstand,19d,105290
27,assist,unit,petition,105290
28,notwithstand,citizenship,contract,105290
29,petit,454a,petit,105290
30,menasch,shomberg,act,105290
31,hoellger,19d,save,105290
32,hous,claus,automat,105290
33,market,exempt,exempt,105290
34,act,stat,4a,105290
35,section,save,ceballo,105290
36,shomberg,8,claus,105290
37,241a,state,factor,105290
38,save,automat,hoellger,105290
39,claus,f2d,8,105290
40,project,provis,assist,105290
41,citizenship,factor,stat,105290
42,sss,4a,f2d,105290
43,reliev,ceballo,1950,105290
44,rainier,assist,market,105290
45,proceed,hoellger,hous,105290
46,train,hous,241a,105290
47,immigr,market,reliev,105290
48,cap,proceed,provis,105290
49,provis,shall,sss,105290
50,secretari,right,project,105290
51,unit,1950,rainier,105290
52,annual,reliev,66,105290
53,debar,241a,cap,105290
54,stat,project,debar,105290
55,state,court,1101,105290
56,usc,66,train,105290
57,315,sss,annual,105290
58,usca,v,specif,105290
59,materi,specif,unit,105290
60,right,provid,348,105290
61,landlord,rainier,315,105290
62,8,train,supp,105290
63,1437fc2c,cap,proceed,105290
64,reform,secretari,1437fc2c,105290
65,formula,annual,arm,105290
66,induct,debar,landlord,105290
67,n—400,materi,materi,105290
68,1442d,nation,induct,105290
69,subvers,appli,reform,105290
70,arm,1101,n—400,105290
71,1251a4,supp,1442d,105290
72,respond,348,formula,105290
73,1101,315,secretari,105290
74,1424a,effect,1251a4,105290
75,19b,respond,subvers,105290
76,physic,govern,alienag,105290
77,66,usca,1946,105290
78,1426a,sct,1424a,105290
79,f2d,arm,19b,105290
80,citizen,landlord,1426a,105290
81,medic,1437fc2c,1955,105290
82,specif,ed,usca,105290
83,347b,reform,347b,105290
84,1950,formula,nation,105290
85,1948,induct,physic,105290
86,unfit,led2d,shall,105290
87,maximum,n—400,appli,105290
88,pend,1442d,unfit,105290
89,final,1946,provid,105290
90,urban,citizen,405,105290
