,names,dates,url
0,Northern Pac. Co. v. Smith,1898-05-31,https://www.courtlistener.com/opinion/94913/northern-pac-co-v-smith/
1,Lion Bonding & Surety Co. v. Karatz,1923-05-21,https://www.courtlistener.com/opinion/100250/lion-bonding-surety-co-v-karatz/
2,Kelleam v. Maryland Casualty Co. of Baltimore,1941-02-17,https://www.courtlistener.com/opinion/103467/kelleam-v-maryland-casualty-co-of-baltimore/
3,Omnia Commercial Co. v. United States,1923-04-01,https://www.courtlistener.com/opinion/100179/omnia-commercial-co-v-united-states/
4,Stewart v. Wyoming Cattle Ranche Co.,1888-11-19,https://www.courtlistener.com/opinion/92337/stewart-v-wyoming-cattle-ranche-co/
5,Utley v. Donaldson,1877-01-15,https://www.courtlistener.com/opinion/89432/utley-v-donaldson/
6,The United States v. Vallejo,1862-03-18,https://www.courtlistener.com/opinion/87465/the-united-states-v-vallejo/
7,Harwood v. Wentworth,1896-04-13,https://www.courtlistener.com/opinion/94450/harwood-v-wentworth/
8,Cloverleaf Butter Co. v. Patterson,1942-02-02,https://www.courtlistener.com/opinion/103604/cloverleaf-butter-co-v-patterson/
9,Stebbins and Others v. Town of St. Anne and Others,1886-01-11,https://www.courtlistener.com/opinion/91538/stebbins-and-others-v-town-of-st-anne-and-others/
10,Cummings v. National Bank,1880-03-18,https://www.courtlistener.com/opinion/90105/cummings-v-national-bank/
11,Chaboya v. Umbarger,1878-01-14,https://www.courtlistener.com/opinion/89787/chaboya-v-umbarger/
12,Wash. & Idaho R'd v. Cur D'Alene R'y.,1895-12-02,https://www.courtlistener.com/opinion/2445445/wash-idaho-rd-v-cur-dalene-ry/
13,Bank of the United States v. Owens and Others,1829-03-17,https://www.courtlistener.com/opinion/85646/bank-of-the-united-states-v-owens-and-others/
14,"Supreme Lodge, Knights of Pythias v. Meyer",1905-05-29,https://www.courtlistener.com/opinion/96316/supreme-lodge-knights-of-pythias-v-meyer/
15,United States v. Brown,1850-05-28,https://www.courtlistener.com/opinion/86576/united-states-v-brown/
16,Arnson v. Murphy,1883-11-19,https://www.courtlistener.com/opinion/90933/arnson-v-murphy/
