,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,cammack,court,testimoni,91652
1,haselton,state,defend,91652
2,jumel,v,water,91652
3,stow,case,profit,91652
4,censu,act,id,91652
5,fur,defend,supervisor,91652
6,eaja,law,district,91652
7,bayn,plaintiff,wisconsin,91652
8,latta,upon,treati,91652
9,mckee,compani,patent,91652
10,yarn,sct,religi,91652
11,oleomargarin,unit,cotton,91652
12,tillinghast,said,cammack,91652
13,retir,us,censu,91652
14,ice,district,manufactur,91652
15,lazaretto,right,invent,91652
16,hazelwood,tax,timber,91652
17,ladder,error,haselton,91652
18,hair,land,circuit,91652
19,colleg,judgment,jumel,91652
20,waterwork,would,remov,91652
21,fritz,may,ferri,91652
22,hospit,u,stow,91652
23,canal,made,appel,91652
24,allbrightnel,contract,error,91652
25,dobyn,claim,labor,91652
26,tax,one,walker,91652
27,striker,§,yarn,91652
28,palermo,power,plaintiff,91652
29,brillon,co,eaja,91652
30,hester,question,fur,91652
31,school,circuit,bayn,91652
32,bag,constitut,latta,91652
33,holbeck,l,stock,91652
34,photograph,shall,mckee,91652
35,earnedincom,petition,polic,91652
36,barrett,statut,act,91652
37,vein,appeal,tillinghast,91652
38,orr,jurisdict,lazaretto,91652
39,sureti,properti,power,91652
40,avegno,use,hazelwood,91652
41,lade,patent,bounti,91652
42,stillwel,section,colleg,91652
43,treati,feder,oleomargarin,91652
44,padilla,led2d,legislatur,91652
45,dohsa,congress,allbrightnel,91652
46,ftca,mr,letterspat,91652
47,clair,govern,fritz,91652
48,gmd,author,dobyn,91652
49,patent,bill,canal,91652
50,bounti,interest,ice,91652
51,doan,evid,heat,91652
52,check,ct,ladder,91652
53,pavement,order,hair,91652
54,cheraw,1,cut,91652
55,vulcan,see,brillon,91652
56,rand,appel,palermo,91652
57,pigg,ed,cloth,91652
58,parish,new,privileg,91652
59,talbert,time,hester,91652
60,rodriguez,rule,accumul,91652
61,inmat,respond,settlement,91652
62,goodbe,requir,allot,91652
63,holzman,action,acid,91652
64,counsellor,board,orr,91652
65,antarctica,parti,holbeck,91652
66,ferri,fact,stillwel,91652
67,train,gener,dohsa,91652
68,elect,part,earnedincom,91652
