,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,feet,court,note,89905
1,guam,state,incom,89905
2,sugg,v,l,89905
3,passport,case,sup,89905
4,shaeffer,act,co,89905
5,skein,unit,contract,89905
6,jen,law,employe,89905
7,rivera,upon,ct,89905
8,aaf,compani,action,89905
9,tea,defend,board,89905
10,bottl,sct,bank,89905
11,jaudon,plaintiff,statut,89905
12,ore,said,interest,89905
13,darbel,tax,rico,89905
14,stamp,land,children,89905
15,gillman,u,u,89905
16,rib,us,district,89905
17,talkington,§,c,89905
18,fouk,may,ed,89905
19,amtrak,right,rep,89905
20,township,l,day,89905
21,ortega,district,return,89905
22,eisler,judgment,township,89905
23,indian,made,immigr,89905
24,clinchfield,statut,bargain,89905
25,slawson,appeal,stat,89905
26,ski,error,profit,89905
27,school,co,agenc,89905
28,magistr,properti,clerk,89905
29,copyright,would,vessel,89905
30,valv,contract,account,89905
31,price,claim,section,89905
32,arbitr,petition,tribe,89905
33,wallen,shall,provis,89905
34,fertil,ct,indict,89905
35,trim,jurisdict,paye,89905
36,087119,one,jurisdict,89905
37,sappington,question,ore,89905
38,milk,section,meander,89905
39,§844i,ed,employ,89905
40,cathcart,order,shall,89905
41,philippin,feder,sign,89905
42,deput,mr,caus,89905
43,iolta,action,agreement,89905
44,dunphi,constitut,r,89905
45,interlock,congress,circuit,89905
46,cpsc,sup,said,89905
47,northfield,1,march,89905
48,kaley,rule,sureti,89905
49,telegraph,bank,surplu,89905
50,postmast,circuit,ordin,89905
51,schlup,power,barg,89905
52,tuskaloosa,railroad,oregon,89905
53,bancec,time,charter,89905
54,propaganda,author,panama,89905
55,10b5,led2d,v,89905
56,greenberg,new,homestead,89905
57,vessel,requir,cincinnati,89905
58,reenlist,govern,error,89905
59,diem,interest,stamp,89905
60,abort,bill,tennesse,89905
61,courtmarti,decre,payment,89905
62,mcintir,person,releas,89905
63,deport,bond,copyright,89905
64,hysler,suit,mackay,89905
65,tax,corpor,condit,89905
66,lode,see,tug,89905
67,princ,parti,defend,89905
68,horbach,proceed,agent,89905
69,dashpot,c,indian,89905
70,dechamplain,use,canal,89905
71,advertis,evid,child,89905
72,grossreceipt,trial,allotte,89905
73,ellenwood,offic,plea,89905
74,store,opinion,fed,89905
75,janney,led,appeal,89905
76,pina,fact,februari,89905
77,sisal,within,postmast,89905
78,royalti,juri,red,89905
79,millingar,amend,deport,89905
80,nih,respond,joint,89905
81,clemmen,caus,william,89905
82,nopsi,provid,evan,89905
83,obscen,issu,arrest,89905
84,wyom,patent,1866,89905
85,nuclear,2,alien,89905
86,supersedea,part,drawer,89905
87,iasa,board,puerto,89905
88,epa,rep,jersey,89905
89,veteran,grant,sess,89905
90,machin,gener,salvag,89905
91,fisher,decis,coast,89905
92,smallwood,provis,wast,89905
93,grain,citi,provid,89905
94,mayberri,whether,successor,89905
95,trademark,appel,liquid,89905
96,s’,writ,postmastergener,89905
97,magnesia,could,1897,89905
98,bank,suprem,adea,89905
99,barg,must,cong,89905
100,bankruptci,without,race,89905
101,docket,reason,dividend,89905
102,corkran,file,benefit,89905
103,landmark,titl,irrig,89905
104,drug,justic,n,89905
105,rainey,counti,abat,89905
106,gratz,public,amend,89905
107,kirchberg,commiss,price,89905
108,tracey,present,revenu,89905
109,counti,sale,idaho,89905
110,batt,make,senat,89905
