,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,ashcraft,court,patent,95557
1,attwood,state,sale,95557
2,film,v,land,95557
3,girod,case,ohio,95557
4,ferri,act,state,95557
5,protest,unit,tax,95557
6,flatboat,upon,district,95557
7,eeoc,law,leagu,95557
8,osp,land,u,95557
9,ncaa,compani,ed,95557
10,loper,tax,ga,95557
11,nee,u,flood,95557
12,dispatch,defend,bridg,95557
13,flood,sct,rep,95557
14,copyright,said,l,95557
15,merger,plaintiff,san,95557
16,compress,us,grant,95557
17,quorum,district,california,95557
18,militia,claim,reserv,95557
19,ferc,may,cost,95557
20,peugh,l,claim,95557
21,leas,right,river,95557
22,landgrant,petition,eaton,95557
23,eaton,would,leas,95557
24,arrow,§,protest,95557
25,kin,appeal,landgrant,95557
26,school,co,court,95557
27,holgat,made,plant,95557
28,frue,ct,ct,95557
29,penc,ed,demurrag,95557
30,q,shall,beer,95557
31,mcghan,question,machin,95557
32,bottl,statut,miner,95557
33,barcelona,judgment,legislatur,95557
34,commiss,one,penalti,95557
35,christiana,order,kin,95557
36,secular,properti,sell,95557
37,patent,patent,petit,95557
38,demurrag,section,loss,95557
39,shoddi,contract,vessel,95557
40,guard,jurisdict,march,95557
41,check,sale,smith,95557
42,forfeitur,1,franchis,95557
43,purser,feder,sup,95557
44,trademark,constitut,main,95557
45,porto,sup,order,95557
46,candid,use,louisiana,95557
47,medic,decre,ashcraft,95557
48,corbett,error,road,95557
49,pneumoconiosi,congress,candid,95557
50,ohio,mr,use,95557
51,crotch,evid,certifi,95557
52,harwood,author,labor,95557
53,catv,power,compress,95557
54,comic,govern,attwood,95557
55,machin,rule,cattl,95557
56,tax,corpor,section,95557
57,renegoti,requir,girod,95557
58,cattl,railroad,invent,95557
59,haskin,grant,act,95557
60,rainey,person,indict,95557
61,mccoy,respond,liquor,95557
62,juror,time,fee,95557
63,landlord,suit,executor,95557
64,divorc,led,alcohol,95557
65,inmat,rep,osp,95557
66,devereux,circuit,mexico,95557
67,charterparti,offic,capit,95557
68,indian,fact,tract,95557
69,land,part,mississippi,95557
70,taxat,proceed,oil,95557
71,kenosha,action,confirm,95557
72,obsolesc,see,deed,95557
73,liquor,titl,indian,95557
74,milk,opinion,ft,95557
75,coal,2,testimoni,95557
76,luke,issu,lade,95557
77,54b,parti,ncaa,95557
78,refere,bill,co,95557
79,sb1,within,loper,95557
80,custodian,petit,flatboat,95557
81,street,gener,prioriti,95557
82,blm,amend,inmat,95557
83,unlv,record,committe,95557
84,religi,new,unit,95557
85,cotton,interest,allot,95557
86,grand,juri,reconsign,95557
87,miner,must,nee,95557
88,ga,suprem,record,95557
89,fals,citi,sorrel,95557
90,louisiana,trial,francisco,95557
91,aggrav,without,harwood,95557
92,stribl,led2d,alcald,95557
93,estevan,decis,confess,95557
94,allotte,file,treasuri,95557
95,lore,make,petition,95557
96,sorrel,whether,boundari,95557
97,bridg,commiss,master,95557
98,redeem,purpos,tennesse,95557
99,alkidd,3,tariff,95557
100,exemplar,appel,kansa,95557
