,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,vs,court,virginia,86950
1,castilleja,state,alien,86950
2,hesper,v,interest,86950
3,timberlak,case,leas,86950
4,turpin,act,certif,86950
5,steinfeld,law,escheat,86950
6,volum,upon,trust,86950
7,rive,unit,said,86950
8,kessler,said,estat,86950
9,dalzel,compani,decre,86950
10,sausag,defend,vs,86950
11,lawrason,sct,money,86950
12,piston,plaintiff,fund,86950
13,lindsey,tax,debt,86950
14,bylen,us,fiduciari,86950
15,thlocco,u,arrest,86950
16,lode,land,answer,86950
17,pocahonta,may,depreci,86950
18,oleomargarin,right,lode,86950
19,tea,properti,commiss,86950
20,arbitr,§,product,86950
21,hawaiian,would,porto,86950
22,gormley,district,vein,86950
23,mcguffi,error,selfrepresent,86950
24,intermediari,made,foreign,86950
25,wooldridg,contract,barg,86950
26,virginia,shall,possess,86950
27,chines,appeal,hawaiian,86950
28,henderson,l,guilder,86950
29,falstaff,judgment,boundari,86950
30,bead,statut,church,86950
31,mulhal,claim,road,86950
32,pilot,decre,express,86950
33,egerton,one,paymast,86950
34,janney,question,devis,86950
35,escheat,co,slave,86950
36,holman,petition,commonwealth,86950
37,monument,mr,oil,86950
38,guilder,interest,motorman,86950
39,esop,time,search,86950
40,stock,jurisdict,wife,86950
41,parol,ed,speech,86950
42,church,ct,confeder,86950
43,carter,section,owner,86950
44,leari,order,castilleja,86950
45,§19852,1,placer,86950
46,navi,railroad,affidavit,86950
47,capron,person,chines,86950
48,cosgrov,commiss,contract,86950
49,mophead,constitut,complain,86950
50,vein,power,hour,86950
51,cyreniu,bond,expatri,86950
52,tax,corpor,domicil,86950
53,koontz,led2d,crime,86950
54,penfield,feder,interrogatori,86950
55,polk,within,fire,86950
56,davi,fact,share,86950
57,contempt,opinion,hesper,86950
58,smuggl,govern,bag,86950
59,bankrupt,bill,militari,86950
60,porto,see,timberlak,86950
61,hmo,rule,count,86950
62,meat,parti,confess,86950
63,brailsford,bank,turpin,86950
64,motorman,author,walker,86950
65,depreci,circuit,convey,86950
66,broker,c,faretta,86950
67,iren,evid,meat,86950
68,suicid,sup,tenant,86950
69,holbeck,citi,truste,86950
70,town,congress,communist,86950
71,interrogatori,suit,invest,86950
72,incom,new,steinfeld,86950
73,normandi,requir,sausag,86950
74,bondhold,use,kessler,86950
75,pipe,2,93,86950
76,slave,action,treati,86950
77,panama,appel,bylen,86950
78,mortgag,trial,la,86950
79,export,provid,hire,86950
80,dueber,public,dalzel,86950
81,haberdinck,gener,thlocco,86950
82,picket,issu,lien,86950
83,eldr,grant,stock,86950
84,selfrepresent,counti,lawrason,86950
85,faretta,part,grante,86950
86,subpoena,offic,shall,86950
87,cigar,respond,janney,86950
88,ordin,decis,carrier,86950
89,coal,titl,good,86950
90,custodian,amend,ferri,86950
91,goldfin,led,gormley,86950
