,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,sugg,court,bank,95369
1,hose,state,defend,95369
2,cork,v,said,95369
3,shinn,case,car,95369
4,abort,defend,bankruptci,95369
5,deport,act,abort,95369
6,libel,said,executor,95369
7,tracey,upon,price,95369
8,registr,unit,registr,95369
9,brigg,law,deport,95369
10,school,plaintiff,judgment,95369
11,oleomargarin,judgment,lot,95369
12,bank,u,sugg,95369
13,bond,properti,record,95369
14,irrig,right,cork,95369
15,withrow,may,hose,95369
16,rowan,compani,bankrupt,95369
17,sentenc,bank,good,95369
18,lifter,claim,properti,95369
19,indian,us,surviv,95369
20,seamen,sct,shinn,95369
21,imbri,error,owner,95369
22,orr,made,stone,95369
23,dohsa,contract,medicin,95369
24,scherrer,land,lien,95369
25,atwat,appeal,plaintiff,95369
26,zavada,§,contract,95369
27,car,district,brigg,95369
28,renter,petition,stockhold,95369
29,glasgow,would,ordin,95369
30,farmland,statut,tracey,95369
31,compact,question,alien,95369
32,stone,shall,seamen,95369
33,reddick,co,resid,95369
34,custodian,one,count,95369
35,ballanc,l,machin,95369
36,insur,ct,truste,95369
37,sawyer,action,compact,95369
38,partner,parti,citi,95369
39,grain,order,sewer,95369
40,1404a,feder,interest,95369
41,creditor,section,regist,95369
42,wilhelm,interest,usuri,95369
43,bankruptci,power,rowan,95369
44,othersvwattl,mr,coupler,95369
45,mine,decre,trade,95369
46,compani,ed,withrow,95369
47,incom,record,lifter,95369
48,indict,tax,imbri,95369
49,copyright,1,deduct,95369
50,coupler,suit,scherrer,95369
51,royal,citi,plan,95369
52,voter,requir,retail,95369
53,sewer,person,fcc,95369
54,taxpay,sup,zavada,95369
55,forest,constitut,dohsa,95369
56,profit,corpor,oleomargarin,95369
57,corpor,jurisdict,voter,95369
58,newjersey,fact,counti,95369
59,pneumoconiosi,govern,atwat,95369
60,bullard,rule,orr,95369
61,dock,opinion,possess,95369
62,enlist,time,wholesal,95369
63,executor,use,renter,95369
64,polit,counti,deceas,95369
65,retail,circuit,farmland,95369
66,injunct,congress,error,95369
67,mueller,evid,transport,95369
68,freight,respond,creditor,95369
69,proviso,c,profit,95369
70,allot,public,unload,95369
71,ore,bankruptci,glasgow,95369
72,feet,car,reddick,95369
73,hozier,sale,physician,95369
74,pipe,writ,forest,95369
75,min,gener,bullard,95369
76,richmond,issu,combin,95369
77,rate,patent,partner,95369
78,bankrupt,part,othersvwattl,95369
79,merril,author,qualifi,95369
80,2016,2,wilhelm,95369
81,guidelin,could,retir,95369
82,lot,bond,ballanc,95369
83,fritz,provid,sawyer,95369
84,annuiti,see,steamboat,95369
85,lien,decis,mueller,95369
86,oil,justic,650,95369
87,street,bill,elect,95369
88,canal,held,custodian,95369
89,exempt,without,compens,95369
90,broadcast,led,1404a,95369
91,reenlist,proceed,survivorship,95369
92,fcc,price,claim,95369
93,counti,board,pneumoconiosi,95369
94,usuri,within,custodi,95369
95,valu,file,newjersey,95369
96,lode,present,hozier,95369
97,ordin,must,right,95369
98,drill,rep,indebted,95369
99,monument,receiv,potomac,95369
100,commiss,good,royal,95369
101,contract,petit,health,95369
102,rockshaft,new,parti,95369
103,habea,also,alcald,95369
104,sheriff,caus,estat,95369
105,committe,possess,box,95369
106,patent,owner,revis,95369
107,pin,trial,annuiti,95369
108,medicin,titl,richmond,95369
109,ohair,first,gravel,95369
110,xray,grant,fritz,95369
111,mortgag,whether,dissolut,95369
112,offens,provis,v,95369
113,opel,offic,action,95369
114,morehead,charg,facia,95369
115,decre,alleg,irrig,95369
116,lewd,servic,notic,95369
117,halliburton,3,merril,95369
118,stockhold,led2d,knowingli,95369
119,corpu,make,pin,95369
120,tax,amend,elector,95369
121,survivorship,day,subsist,95369
122,steamboat,estat,scire,95369
123,immun,year,min,95369
124,alcald,reason,rockshaft,95369
125,650,amount,medic,95369
126,survey,purchas,reenlist,95369
127,surviv,suprem,made,95369
128,841362,commiss,lewd,95369
129,chapter,creditor,packag,95369
130,allegi,appear,ohair,95369
131,14–1516,juri,beer,95369
132,eiler,executor,case,95369
133,water,purpos,cathedr,95369
134,court,truste,opel,95369
135,indiana,lien,societi,95369
136,strang,effect,recit,95369
