,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,dppa,court,compani,85330
1,dove,state,state,85330
2,tremolo,v,tax,85330
3,lsd,case,land,85330
4,stockley,compani,canal,85330
5,stolen,act,railway,85330
6,pierr,law,constitut,85330
7,teacher,tax,bill,85330
8,weatherford,land,car,85330
9,scarborough,unit,law,85330
10,canal,upon,deed,85330
11,militari,defend,militari,85330
12,iad,u,instruct,85330
13,tax,right,street,85330
14,telegraph,plaintiff,dppa,85330
15,hay,properti,railroad,85330
16,sackett,may,armi,85330
17,guam,error,bridg,85330
18,blyth,sct,ordin,85330
19,alimoni,said,dove,85330
20,matthew,§,tremolo,85330
21,elliott,constitut,coal,85330
22,pension,l,expens,85330
23,alley,us,lsd,85330
24,19853,district,line,85330
25,poultney,co,fraud,85330
26,guidelin,ct,juri,85330
27,voyl,petition,townsit,85330
28,rebellion,question,u,85330
29,prize,bill,stockley,85330
30,mistrial,would,reorgan,85330
31,1810,made,congress,85330
32,scire,appeal,properti,85330
33,vt,ed,govern,85330
34,212b,railroad,export,85330
35,shawne,statut,pierr,85330
36,recess,claim,ed,85330
37,liquor,congress,weatherford,85330
38,phosphat,contract,stolen,85330
39,§1089e,power,indemn,85330
40,stevedor,judgment,scarborough,85330
41,1925,govern,error,85330
42,land,decre,guam,85330
43,fda,shall,stamp,85330
44,rent,one,iad,85330
45,bond,juri,rebellion,85330
46,burro,jurisdict,recess,85330
47,immun,sup,sackett,85330
48,haverti,use,ct,85330
49,montejo,author,upon,85330
50,committe,section,rent,85330
51,60b,order,blyth,85330
52,wife,1,receipt,85330
53,milk,corpor,elliott,85330
54,petroleum,new,voyl,85330
55,bursey,trial,poultney,85330
56,,requir,sentenc,85330
57,patux,opinion,inquiri,85330
58,decre,mr,unit,85330
59,volunt,action,19853,85330
60,indentur,public,guidelin,85330
61,discount,fact,grante,85330
62,galland,person,alley,85330
63,colombia,parti,taxat,85330
64,forum,within,power,85330
65,compani,amend,proof,85330
66,miner,titl,matthew,85330
67,nours,time,l,85330
68,loss,circuit,telegraph,85330
69,preclear,evid,212b,85330
70,accomplic,rule,§1089e,85330
71,sleep,bank,stockhold,85330
72,crosscomplaint,feder,notari,85330
73,park,c,vt,85330
74,facia,grant,discount,85330
75,baggag,commiss,determin,85330
76,mortgag,gener,privileg,85330
77,acceptor,led,v,85330
78,presid,respond,legisl,85330
79,sentenc,must,capit,85330
80,cake,deed,1916,85330
81,bridg,part,1810,85330
82,car,present,mistrial,85330
83,corpor,suit,occup,85330
84,cargo,railway,presid,85330
85,ridgway,offic,burro,85330
86,grante,citi,disabl,85330
87,debentur,2,phosphat,85330
88,switch,servic,montejo,85330
89,bein,sale,right,85330
90,coal,without,pension,85330
91,indian,proceed,haverti,85330
92,timber,determin,hay,85330
93,fraud,see,teacher,85330
94,armi,car,certif,85330
95,coupon,interest,shawne,85330
96,tobacco,limit,bursey,85330
97,mandevil,whether,alimoni,85330
98,stamp,amount,construct,85330
99,survey,rep,gold,85330
100,easement,subject,forum,85330
101,florenc,caus,michigan,85330
102,navig,led2d,public,85330
103,stockhold,decis,servic,85330
104,carfloat,receiv,scire,85330
105,tunnel,justic,patux,85330
106,cauca,could,legislatur,85330
107,allot,writ,survey,85330
108,protest,purpos,april,85330
109,peoria,make,galland,85330
110,virginia,issu,crosscomplaint,85330
111,hide,reason,lot,85330
112,marriag,line,60b,85330
113,adjourn,year,protest,85330
114,callanan,regul,fda,85330
115,hog,3,impair,85330
116,dealer,record,louisiana,85330
117,disabl,purchas,colombia,85330
118,juri,construct,profit,85330
119,husband,provid,hog,85330
120,aggrav,busi,nours,85330
121,warehous,file,student,85330
122,nevada,r,easement,85330
123,mohun,suprem,co,85330
124,gold,term,accomplic,85330
125,steamer,board,contractor,85330
126,export,judg,question,85330
127,1801,held,transfer,85330
128,street,paid,peopl,85330
129,patent,instruct,doubl,85330
130,mississippi,appel,timber,85330
131,treasur,provis,committe,85330
132,auten,decid,acceptor,85330
133,1916,find,ridgway,85330
134,instruct,york,cake,85330
135,boulevard,valu,sup,85330
136,student,counti,milk,85330
137,insur,sentenc,sleep,85330
138,annuiti,legisl,indentur,85330
139,ordin,counsel,1811,85330
140,doma,effect,bein,85330
141,samesex,review,composit,85330
142,contribut,payment,1925,85330
143,ahrenfeldt,except,stevedor,85330
144,townsit,charg,limit,85330
145,deficit,bond,final,85330
146,school,also,g,85330
147,asher,first,contribut,85330
148,waiver,alleg,indiana,85330
149,convenien,certif,carfloat,85330
150,euphrasi,stock,mckee,85330
151,witherspoon,follow,cauca,85330
152,state,protect,callanan,85330
153,saloon,stat,volunt,85330
154,vessel,4,review,85330
155,board,therefor,acquir,85330
156,eastman,note,hayden,85330
157,mcguir,employ,miner,85330
158,hud,commerc,passag,85330
159,impair,commission,,85330
160,dowd,possess,peoria,85330
161,nude,per,husband,85330
162,trespass,motion,mohun,85330
163,shipown,two,preclear,85330
164,welladvertis,n,waiver,85330
165,cocoquinin,canal,captur,85330
166,quincoco,insur,windsor,85330
167,bankruptci,5,auten,85330
168,longev,final,delinqu,85330
169,alcohol,ordin,proviso,85330
170,competit,pass,bar,85330
171,coin,attorney,baggag,85330
172,elect,necessari,florenc,85330
173,crossact,interst,prosecutor,85330
174,carpent,oper,prize,85330
175,railway,damag,adjourn,85330
176,carbid,place,marriag,85330
177,castaldi,direct,debentur,85330
178,rate,consid,doma,85330
179,food,establish,mile,85330
180,township,execut,isaac,85330
181,court,street,eastman,85330
182,contractor,death,ahrenfeldt,85330
183,trust,mortgag,death,85330
184,06–1498,refer,mandevil,85330
185,man,trust,r,85330
186,laboratori,owner,aggrav,85330
187,tribe,matter,euphrasi,85330
188,deed,applic,samesex,85330
189,draft,duti,petroleum,85330
190,tramunti,appear,virginia,85330
191,invest,ground,court,85330
192,captur,militari,district,85330
193,amador,secretari,purchas,85330
194,dram,brought,brief,85330
195,conspiraci,might,boulevard,85330
196,sureti,taken,asher,85330
197,commiss,work,main,85330
198,oratrix,found,decre,85330
199,exempt,consider,segreg,85330
200,bill,respect,immun,85330
201,warnerlambert,patent,studi,85330
202,bank,pay,messag,85330
203,wage,claus,necessari,85330
204,innoc,legislatur,map,85330
205,kentucki,report,holder,85330
206,drigger,rate,welladvertis,85330
207,mckee,process,demand,85330
208,louisiana,convey,1866,85330
209,fushimi,petit,quincoco,85330
210,notari,f2d,cocoquinin,85330
211,almendareztorr,assign,park,85330
212,perrin,proof,hous,85330
213,chocol,6,taxabl,85330
214,orr,transfer,injunct,85330
215,lot,10,witherspoon,85330
216,unliquid,show,saloon,85330
217,juror,declar,subject,85330
218,mccree,road,dowd,85330
219,woodward,take,hide,85330
220,servic,privileg,innoc,85330
221,receipt,april,switch,85330
222,certif,louisiana,stand,85330
223,2008,due,titl,85330
224,commission,expens,nude,85330
225,inquiri,includ,counsel,85330
226,highway,condit,suspend,85330
227,newengland,answer,castaldi,85330
228,contract,fraud,surrend,85330
229,eusti,8,1871,85330
230,dividend,benefit,06–1498,85330
231,lade,deni,convenien,85330
232,verdict,differ,present,85330
233,defraud,taxat,reed,85330
234,said,sum,gross,85330
235,racial,violat,tramunti,85330
236,mchardi,st,mcguir,85330
237,test,mean,——,85330
238,danc,equiti,hud,85330
239,drummer,survey,1801,85330
240,appeal,affirm,find,85330
241,geder,even,crossact,85330
242,capit,deliv,incorpor,85330
243,settoff,legal,reserv,85330
244,treasuri,suffici,road,85330
245,jeopardi,capit,dram,85330
246,31b,wit,unfair,85330
247,cofferdam,dismiss,carbid,85330
248,herndon,presid,pass,85330
249,lackawanna,day,convey,85330
250,road,vessel,mississippi,85330
251,profit,allow,februari,85330
252,lien,river,nevada,85330
253,truste,assess,eusti,85330
254,provision,transport,deficit,85330
255,stock,nation,track,85330
256,garvan,view,amador,85330
257,key,7,south,85330
258,nuditi,injunct,warnerlambert,85330
259,2283,9,carpent,85330
260,adjust,polici,jackson,85330
261,counti,coal,drigger,85330
262,educ,give,loss,85330
263,prepar,appli,amend,85330
264,indemn,carrier,fushimi,85330
265,treati,given,use,85330
266,incom,howev,coupon,85330
267,noveck,relat,laboratori,85330
268,valdosta,id,longev,85330
269,22261,march,1901,85330
270,labor,account,facia,85330
271,mortgage,valid,trial,85330
272,302a,11,alabama,85330
273,war,set,camp,85330
274,engin,special,almendareztorr,85330
275,undistribut,exercis,adjac,85330
276,1865,p,protect,85330
277,recogniz,certain,geder,85330
278,waco,hold,tunnel,85330
279,aflatoxin,ship,mccree,85330
280,eastland,truste,newengland,85330
281,collector,bridg,oratrix,85330
282,ny,liabil,ridg,85330
283,tippl,impos,orr,85330
284,retir,debt,trespass,85330
285,island,argu,grand,85330
286,habea,articl,suffici,85330
287,gonzalez,recov,medic,85330
288,power,reserv,246,85330
289,low,bar,mchardi,85330
290,§2680h,loss,settoff,85330
