,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,cammack,court,school,88815
1,haselton,state,tax,88815
2,jumel,v,cammack,88815
3,school,case,censu,88815
4,censu,act,id,88815
5,fur,tax,haselton,88815
6,eaja,upon,jumel,88815
7,usuri,sct,power,88815
8,worden,plaintiff,led2d,88815
9,bayn,compani,yarn,88815
10,latta,defend,eaja,88815
11,mckee,law,fur,88815
12,yarn,unit,worden,88815
13,puerto,said,act,88815
14,lazaretto,land,bayn,88815
15,hazelwood,us,latta,88815
16,fritz,district,mckee,88815
17,hospit,u,death,88815
18,canal,right,congress,88815
19,tax,would,religi,88815
20,brillon,power,lazaretto,88815
21,photograph,judgment,hazelwood,88815
22,barrett,led2d,canal,88815
23,vein,congress,bounti,88815
24,avegno,made,supervisor,88815
25,padilla,question,elect,88815
26,dohsa,constitut,miranda,88815
27,aca,may,fritz,88815
28,patent,jurisdict,puerto,88815
29,bounti,claim,brillon,88815
30,doan,feder,usuri,88815
31,cheraw,§,hospit,88815
32,vulcan,l,barrett,88815
33,rand,co,district,88815
34,parish,statut,avegno,88815
35,rodriguez,one,assess,88815
36,goodbe,use,vulcan,88815
37,holzman,school,territori,88815
38,train,ct,sentenc,88815
39,elect,mr,padilla,88815
40,survey,1,rand,88815
41,cloth,order,aggrav,88815
42,evict,properti,teacher,88815
43,confess,see,aca,88815
44,assess,author,doan,88815
45,pardon,govern,dohsa,88815
46,shreveportvholmessamevcrookssamevcart,commiss,cheraw,88815
47,lode,ed,war,88815
48,pipe,appeal,constitut,88815
49,clerk,opinion,cyr,88815
50,legaci,circuit,consolid,88815
51,redact,evid,flagstaff,88815
52,att,error,photograph,88815
53,invent,person,goodbe,88815
54,coupon,counti,holzman,88815
55,religi,decre,rodriguez,88815
56,admiralti,petition,privileg,88815
57,competit,requir,teagu,88815
58,sugar,shall,cloth,88815
59,land,time,shreveportvholmessamevcrookssamevcart,88815
60,miranda,id,tape,88815
61,rock,interest,vein,88815
62,sentenc,action,admiralti,88815
63,testimoni,section,clerk,88815
64,veteran,bond,student,88815
65,brillon’,gener,cotton,88815
66,mortgag,respond,redact,88815
67,metal,appel,plaintiff,88815
68,lot,bill,counti,88815
69,rico,new,att,88815
70,104a2,offic,pipe,88815
71,leve,issu,evict,88815
72,carrier,juri,brillon’,88815
73,bond,public,hodgson,88815
74,bruton,fact,presidenti,88815
75,slash,justic,symbol,88815
76,timber,grant,parish,88815
77,petitionervediberto,2,104a2,88815
78,891944,suprem,choctaw,88815
79,hodgson,rule,fat,88815
80,power,record,1991,88815
81,partnership,purpos,complain,88815
82,incom,part,1952,88815
83,1952,railroad,sct,88815
84,citizen,proceed,petitionervediberto,88815
85,paragraph,whether,891944,88815
86,labor,decis,slash,88815
87,fat,rate,levi,88815
88,crimefraud,without,pardon,88815
89,chancelli,year,metal,88815
90,tin,assess,feloni,88815
91,remov,within,crimefraud,88815
92,taxpay,term,chancelli,88815
93,dement,death,legaci,88815
94,supervisor,provid,timber,88815
95,compani,first,index,88815
96,indors,parti,dement,88815
97,student,caus,ir,88815
98,donald,make,camera,88815
99,rfra,suit,bruton,88815
100,island,sentenc,polic,88815
101,vii,servic,rfra,88815
102,choctaw,territori,almota,88815
103,grain,sup,grandfath,88815
104,cotton,applic,use,88815
105,almota,led,survey,88815
106,oil,trial,firm,88815
107,partner,could,tin,88815
108,board,contract,privacy”,88815
109,privacy”,patent,leghorn,88815
110,camera,titl,q,88815
111,leghorn,reason,offenc,88815
112,teagu,complain,armband,88815
113,complain,3,oil,88815
114,id,must,alva,88815
115,armband,c,madam,88815
116,invoic,york,lode,88815
117,acid,citi,leve,88815
118,alva,board,vii,88815
119,northeastern,also,incub,88815
120,rate,present,columbia,88815
121,cyr,per,commiss,88815
122,incub,amend,kimbro,88815
123,q,commerc,donald,88815
124,ir,charg,list,88815
125,jurisdict,petit,case,88815
126,warrant,valu,acid,88815
127,kimbro,held,transport,88815
128,columbia,therefor,northeastern,88815
129,highway,counsel,rate,88815
130,presidenti,limit,1601,88815
131,cut,interst,87000,88815
132,87000,note,taxpay,88815
133,court,pay,“personal”,88815
134,note,j,mississippi,88815
135,1601,elect,gamach,88815
136,gamach,alleg,remov,88815
137,presid,stat,defend,88815
138,“personal”,review,ranch,88815
139,volum,writ,evanston,88815
140,firm,except,iowa,88815
141,evanston,provis,crime,88815
142,act,amount,surfac,88815
143,commod,possess,lime,88815
144,insur,ground,save,88815
145,surfac,direct,veteran,88815
146,habea,determin,volum,88815
147,flagstaff,carrier,walker,88815
148,juri,motion,georgia,88815
149,toledo,day,religion,88815
150,symbol,subject,haden,88815
151,murder,paid,leasehold,88815
152,leas,march,settlement,88815
153,assimil,name,murder,88815
154,index,dismiss,goodwin,88815
155,taxlist,oper,chaidez,88815
156,goodwin,decid,taxlist,88815
157,glycerin,4,glycerin,88815
158,chaidez,remov,hudson,88815
159,charter,appear,question,88815
160,egg,transport,mitig,88815
161,restaur,two,chicago,88815
162,1898,privileg,name,88815
163,privileg,taken,punish,88815
164,commiss,effect,1807,88815
165,juror,declar,eaton,88815
166,drill,legisl,churchoper,88815
167,tape,establish,defenc,88815
168,huerta,judg,assimil,88815
169,fpc,water,surrend,88815
170,sea,commission,huerta,88815
171,churchoper,take,repres,88815
172,folsom,show,high,88815
173,matur,war,allot,88815
174,flast,corpor,art,88815
175,hugh,consid,folsom,88815
176,brotherhood,appli,cut,88815
177,cronic,cent,cronic,88815
178,nonresid,point,confess,88815
179,hardeman,file,confidenti,88815
180,prison,respect,hardeman,88815
181,consolid,equiti,egg,88815
182,unfair,deni,paragraph,88815
183,1991,might,improv,88815
184,walker,payment,partnership,88815
185,contract,refer,sugar,88815
186,state,follow,flast,88815
187,quash,regul,horsehair,88815
188,convict,entitl,7c,88815
189,death,find,kickapoo,88815
190,ranch,exercis,rheinstrom,88815
191,teacher,duti,invent,88815
192,motion,st,rock,88815
193,injuri,compens,jurisdict,88815
194,madam,money,deport,88815
195,kickapoo,survey,toledo,88815
196,horsehair,answer,nonjurisdict,88815
197,7c,clerk,januari,88815
198,crossbil,convict,complaint,88815
199,air,busi,negro,88815
200,rheinstrom,complaint,lot,88815
201,nonjurisdict,sale,j,88815
202,alabama,express,rescu,88815
203,transient,render,coupon,88815
204,mitig,5,proviso,88815
205,polic,rep,popul,88815
206,iowa,set,disclosur,88815
207,water,well,carlosvnew,88815
208,case,stock,march,88815
209,said,nation,factor,88815
210,decre,found,transient,88815
211,aggrav,date,landoffic,88815
212,demurr,legal,latrob,88815
213,latrob,mean,heat,88815
214,control,crimin,drill,88815
215,498,citizen,cent,88815
216,factor,say,commod,88815
217,vermont,impos,express,88815
218,carlosvnew,n,805,88815
219,blanchard,repres,1389,88815
220,crime,employ,congression,88815
221,treati,place,leas,88815
222,1389,testimoni,restaur,88815
223,georgia,levi,puller,88815
224,repres,incom,competit,88815
225,tie,crime,remonstr,88815
226,lien,relat,sea,88815
227,contest,line,chandle,88815
228,stockhold,process,would,88815
229,territori,7,kenaday,88815
230,lewi,differ,fpc,88815
231,icc,argu,lipk,88815
232,puller,consider,steel,88815
233,appel,hear,chief,88815
234,lime,howev,smith,88815
235,deport,remedi,emption,88815
236,payabl,hold,blanchard,88815
237,district,principl,fatti,88815
238,road,offens,1385,88815
239,fan,injuri,foia,88815
240,emption,supra,309a,88815
241,1385,valid,cochran,88815
242,barg,polic,darlington,88815
243,navig,purchas,testat,88815
244,led2d,bank,unfair,88815
245,darlington,given,blank,88815
246,dower,good,invoic,88815
247,haden,januari,hugh,88815
248,carriag,religi,fan,88815
249,lipk,statement,op,88815
250,fatti,legislatur,said,88815
251,kenaday,control,grain,88815
252,chandle,matter,gilliland,88815
253,inventor,canal,brotherhood,88815
254,indiana,admiralti,data,88815
255,feder,ohio,dixi,88815
256,counti,attorney,119,88815
257,309a,intent,mari,88815
258,negro,censu,498,88815
259,allot,exist,bureau,88815
260,religion,convey,slip,88815
261,indian,punish,lewi,88815
262,injunct,affirm,cca,88815
263,offens,page,probat,88815
264,valu,liabil,554,88815
265,remonstr,necessari,render,88815
266,executor,8,requisit,88815
267,reserv,includ,alexand,88815
268,leasehold,6,well,88815
269,penalti,argument,sauder,88815
